order_id,user_id,wallet_address,product_name,product_type,amount_usd,discount_usd,final_amount_usd,payment_method,chain,tx_hash,gas_fee_usd,status,created_at,country
ORD07306,USR0113,0xbf6cdca338f41e36e725ff7cc5abf5e16b999d85,DeFi Portfolio Tracker,subscription,51.22,2.56,48.66,ETH,polygon,0xf47a5597b01ea418859a63066719b4dad07bb392a981fa4006dd694b8592bfb6,1.8823,completed,2024-08-23 16:27:38,BR
ORD07307,USR0167,0x70b2dc590cf47c95654f276ab73ecbce0870ebc6,DeFi Portfolio Tracker,subscription,48.65,0.0,48.65,USDC,polygon,0x3166955473bb7767d8a87587b77480fea1637585490ecb9943a0d5d27b6b1699,7.6675,completed,2024-11-01 07:28:24,US
ORD07308,USR0140,0x1caa9c182239cd4b570411faab3a748fd2003880,Node Monitoring Service,subscription,31.52,0.0,31.52,USDC,solana,0xc347ac9e6e71a3237f3732ed3b813b14cac0e692f0f81021d289e0915e5c6ec1,13.5156,completed,2024-03-12 19:39:58,AE
ORD07309,USR0013,0xd9b9056f60a1aa6915854e7b5659b7ac09bcc3c3,NFT Marketplace Pro,subscription,93.01,18.6,74.41,BTC,optimism,0x65fa77dd6563983659943af45ca79ebb0141f407430104683c11f7e0c594edf1,,completed,2024-08-10 20:52:29,AE
ORD07310,USR0022,0x0cb9339ecffd58f01ce0a8898a1229d6c671cc6a,Web3 API Access - Pro,subscription,153.14,0.0,153.14,USDT,polygon,0xa544107b125986be58db67666effe95a9150ef335fc5be5a42bf31a0d6d3f35f,7.3577,completed,2024-01-15 21:00:46,US
ORD07311,USR0004,0x20d2dd0a416d9563f2dabe9a4c293593a5390c30,Web3 API Access - Pro,subscription,163.33,8.17,155.16,USDT,optimism,0x2a673cea9797cb69d6e9e115f56331d6fe0f04ea6493aeb2931675eb2cdf0480,10.9764,completed,2024-05-24 11:03:36,IN
ORD07312,USR0059,0x0ae2d1dcc736162a8f962d9e9be64e7ff3bd37f3,Token Launch Kit,one_time,1086.34,0.0,1086.34,ETH,optimism,0x62bc7bc6a82a044afc64e82de1861fc1c06ec8a666f244d52bf2ce62406bc227,12.1663,completed,2024-08-05 22:59:33,IN
ORD07313,USR0029,0xa8690afc851337687f2cf531d35c0da9202f8ba8,Crypto Tax Reporter,one_time,79.51,7.95,71.56,USDC,solana,0x18f945b1f939212543f8cf9a56e4f9e9db395d1fbf744651d87552ce9cf0b96d,6.121,completed,2024-12-04 12:21:03,FR
ORD07314,USR0182,0xb2787002b197d4bab607397d0855e655a5353cc1,Crypto Tax Reporter,one_time,78.5,7.85,70.65,credit_card,,,,completed,2024-07-09 18:22:43,AE
ORD07315,USR0165,0x479891f8ecd5978bfeac9c7512ef9ec4861c30c2,Wallet Intelligence Report,one_time,159.11,23.87,135.24,USDT,polygon,0x962f07a588275e2f5f56ef2d494c0b42850badd3259ed5af87c27d05a7c5ae4e,10.2402,completed,2024-11-01 12:07:47,AE
ORD07316,USR0002,0xacf542a51d8b0121d44bd8e876d2dc9dc9233c39,Token Launch Kit,one_time,1066.09,213.22,852.87,SOL,solana,0x23f31c00eef5ac96dd498db0fe7a3c806197d994f71f072fdd5e158734401e82,9.9247,completed,2024-02-01 06:28:44,UK
ORD07317,USR0065,0x45a4c873d7155973c0d059071523fc0e9060e0e3,Token Launch Kit,one_time,1046.31,0.0,1046.31,BTC,ethereum,0x8fcce798f05909950ba3fa502ca8020aa7d11634467a05ee739f03f13e948695,,completed,2024-03-14 07:11:56,UK
ORD07318,USR0160,0x41de51c5b86a6730212d945672ef9ea99e5422b8,Crypto Tax Reporter,one_time,85.39,8.54,76.85,ETH,arbitrum,0x171e4b0bb033c449b134eed78c22507df82d2cd78e8b02ce6be84da111879da5,10.5142,completed,2024-05-20 10:58:38,BR
ORD07319,USR0075,0x6c6aef9df4c47c2822ac0083423cdbefae3ada9d,Crypto Tax Reporter,one_time,78.88,0.0,78.88,BTC,ethereum,0x272f357568dbbb9283bdbbd1c5684b1d258d6d5becf31d7a0cdd7502aacff911,,completed,2024-09-18 09:05:54,CA
ORD07320,USR0003,0xf6450ec13214c107ada029ba7cdbda865e4b436b,Smart Contract Audit Tool,one_time,546.94,0.0,546.94,USDC,arbitrum,0x4f4bdc3a876b369e28cd4bfe056e8e9b3bc589eb568babdfa27118f33addd2e0,11.9689,completed,2024-03-29 06:33:13,SG
ORD07321,USR0057,0xc91e6d0e970cde8610911845e2ec18877e1ccc0d,Wallet Intelligence Report,one_time,153.26,0.0,153.26,BTC,binance_smart_chain,0xab78bb1c72eddb9107fd99b4e1cf1d22d6e6b5bf5361d991542f88a9bfdb4d1a,,completed,2024-02-15 02:42:48,FR
ORD07322,USR0147,0xb2364df14fb186136a48017ecee2ba2285f04e10,Web3 API Access - Starter,subscription,17.74,3.55,14.19,ETH,binance_smart_chain,0x6b9ba1e7fcf5cc2cfde8ea10b4d1050f4917e10add95fa2184e5bcb1fa9f4c3e,4.1591,completed,2024-06-18 16:36:28,AE
ORD07323,USR0189,0xe3cae767b9f90338af2d6335f0802d50956b00ac,Crypto Tax Reporter,one_time,76.37,0.0,76.37,SOL,solana,0x638d3c6c9411a116f6b90a87315580f61a238866568a630268b022e5c2e34a81,13.5983,completed,2024-01-24 01:11:20,CA
ORD07324,USR0091,0x5addbbbbcce1431ff0b1bdb91ff4c15403030e31,NFT Marketplace Pro,subscription,106.83,10.68,96.15,USDT,polygon,0x4956f2d2c657630c0bcdfe2cac3a7449aad6ebc6621e7030add2580c91bb248a,9.7106,completed,2024-02-27 09:48:18,CA
ORD07325,USR0101,0xdc1bb474626dff322d94cafd14825be917d2501d,Blockchain Analytics Dashboard,subscription,205.09,20.51,184.58,SOL,solana,0x2d6bc3d38a3d3db9e4fa5aaf7f95633dccf48c0e72b5a051f11cc0e29e5c5484,7.9733,completed,2024-06-26 13:09:09,IN
ORD07326,USR0008,0xeaa9c16a1b614a03bc766b327f4cbad93fae2802,Web3 API Access - Starter,subscription,20.21,1.01,19.2,BTC,ethereum,0x306d2d8f97bf113423655040cd4d1ed311cb580f26644d8d4d4dcbf053e6502f,,completed,2024-11-18 10:54:40,AU
ORD07327,USR0090,0x6a8ef552911f0cd5f1f4548b112e55539d4f5a38,Token Launch Kit,one_time,960.13,192.03,768.1,credit_card,,,,completed,2024-07-26 09:35:26,KR
ORD07328,USR0055,0xecedeeec059c11c58d4697924b19aec9ab61786d,Web3 API Access - Pro,subscription,140.34,28.07,112.27,ETH,polygon,0xbf25b5adf326d9ad1e71edee18e1f44ed4b0025c3e1761db2fb20137e25b3d93,8.1165,completed,2024-01-21 10:00:55,CA
ORD07329,USR0193,0x869ed1927cb847eb94a66d6c7952e6f2e2d6c777,Smart Contract Audit Tool,one_time,509.94,0.0,509.94,credit_card,,,,completed,2024-05-01 05:47:21,SG
ORD07330,USR0178,0x33515124735ccf2bdef7d4395db8a66fb0eccb72,Crypto Tax Reporter,one_time,76.67,7.67,69.0,USDT,solana,0x026063b850be671e9d371730d10b691c89199074638749ba2d5694930b086528,3.1181,completed,2024-05-27 11:33:43,AE
ORD07331,USR0013,0xd9b9056f60a1aa6915854e7b5659b7ac09bcc3c3,Smart Contract Audit Tool,one_time,473.84,0.0,473.84,USDC,arbitrum,0x4a4636dbda53db877228f5c335740fc4353212b9796aa14500200a515a4e6264,7.8134,completed,2024-10-09 04:35:47,AE
ORD07332,USR0185,0x23c271874e7b41d24d469537b2325f8f7e00a220,Web3 API Access - Pro,subscription,143.81,21.57,122.24,BTC,ethereum,0xc85fc41fa18ca1fa371dc515f6bfff2cf101ec739838257884296d8b8d506e44,,completed,2024-11-13 14:02:42,UK
ORD07333,USR0133,0xf37509733a25bde75171c0ed34dd5fa006339c56,Web3 API Access - Pro,subscription,140.82,21.12,119.7,USDT,solana,0x6b3f021331c5bc266c74dd1d8639fa0999e5f4b387d9da519e889bf54cdae878,1.1689,completed,2024-07-02 23:36:10,US
ORD07334,USR0169,0xfc6350d09ebd867039317e1f6c7b47fc1d3bf264,Crypto Tax Reporter,one_time,79.54,11.93,67.61,SOL,ethereum,0x8443bf273dd957bca39159d1ee5ac9cd8dfe4c3f3a4f6e78ed5c701ad65919d7,3.4272,completed,2024-02-05 09:24:38,AE
ORD07335,USR0076,0xe9ec297eef5400d6bbb3f98d953052c6d8135f7c,NFT Marketplace Pro,subscription,90.52,0.0,90.52,USDC,binance_smart_chain,0xba9762733de3eb4f457f2b9df04f0cfa0b47edf4fe3efb978ce75157675620dc,3.8693,completed,2024-12-09 03:22:52,DE
ORD07336,USR0113,0xbf6cdca338f41e36e725ff7cc5abf5e16b999d85,DeFi Portfolio Tracker,subscription,48.73,0.0,48.73,BTC,solana,0xc60d8163b38c592ee7afb4d13802d9983aad625aa64ef01ca351ee5260fec4f9,,completed,2024-04-06 00:30:20,BR
ORD07337,USR0193,0x869ed1927cb847eb94a66d6c7952e6f2e2d6c777,Node Monitoring Service,subscription,29.29,0.0,29.29,SOL,ethereum,0x21f46eb0b33b289d7c10379218381dfd22da2ddfc766443c37d693cacd83bcdb,5.6257,completed,2024-09-01 19:22:54,SG
ORD07338,USR0171,0xe036f921fac7adba6b2c37438e56607a19a9de20,Blockchain Analytics Dashboard,subscription,208.84,0.0,208.84,ETH,arbitrum,0xc27d4ed4932c474218b43719365393b2b24f0c0dc3b1d9f94f4bb36f574e1c3e,2.5883,failed,2024-01-22 22:47:01,JP
ORD07339,USR0049,0x93ecc1487d6f04c6d7592608256aee7b996b803e,Wallet Intelligence Report,one_time,144.85,14.48,130.37,BTC,optimism,0x2471e8a68d88acba7e82f61e459dc2f22ff66cb14afdb1e0938b9d09084cfd10,,completed,2024-06-09 19:30:49,CA
ORD07340,USR0164,0xfb770b849489f20a52f975c48ed3e14e2101a184,Crypto Tax Reporter,one_time,79.2,15.84,63.36,credit_card,,,,completed,2024-01-01 00:59:06,KR
ORD07341,USR0072,0x56db88155b238c85b51cac384bcc779185469ce1,Token Launch Kit,one_time,973.65,0.0,973.65,SOL,arbitrum,0xa35a7f005ea3dd5805cf698a16c0e02bb1d04b48ab64b02cdb7876866cdf3059,11.4274,completed,2024-04-16 20:36:57,FR
ORD07342,USR0096,0x361aca7109c72367b7ec5c6fddd15889bf213b15,NFT Marketplace Pro,subscription,92.87,0.0,92.87,SOL,binance_smart_chain,0x1b79356d252d0061ef7eee05ddedf3356d3560aab3af8c0f65305401b0691f25,12.0706,completed,2024-12-04 03:18:53,FR
ORD07343,USR0199,0xad77bfea108f66436a2603b757b85a17827d8df0,DeFi Portfolio Tracker,subscription,48.96,0.0,48.96,BTC,ethereum,0x5cce0dc2a37e9722b4e4e2603a1322b8b48543120593630676c69aaf09e27913,,completed,2024-03-30 13:21:10,AE
ORD07344,USR0014,0x03c4ed33aae6ea33d5601ad5273d1a1d99b72557,Web3 API Access - Starter,subscription,17.32,0.0,17.32,ETH,arbitrum,0xc96ecb999803ff82d74b4c84e5987f4242e5ac2971445d2f971566a8242a0cf2,12.1836,completed,2024-12-01 12:47:32,DE
ORD07345,USR0198,0x422d23efd7c4e748787cb58f435d86eb9b64451e,Web3 API Access - Pro,subscription,140.57,0.0,140.57,USDC,ethereum,0xc18792d8243fbbce741cb80de500cd5629c3a3abd9c6f79e2f262d9911394a0c,3.0682,pending,2024-06-01 10:48:14,IN
ORD07346,USR0082,0xd1a5522483617866c674628466d55d9767c84507,Web3 API Access - Starter,subscription,19.7,1.97,17.73,credit_card,,,,completed,2024-04-12 14:32:08,AE
ORD07347,USR0101,0xdc1bb474626dff322d94cafd14825be917d2501d,Web3 API Access - Starter,subscription,17.48,0.0,17.48,ETH,arbitrum,0xa89c928030818ff9af223972a6dacc0d6b69b5b481d1a14d095b8a36435a64e2,4.8193,completed,2024-02-25 19:39:02,IN
ORD07348,USR0130,0x11cb9a91c932738eeee4e9d9655386b377bbd3ca,Wallet Intelligence Report,one_time,157.36,15.74,141.62,SOL,polygon,0xf853dfa20e3f6f3500fc795bf710707f7593e56a66fa67c97aec1dc426602793,8.9845,completed,2024-04-18 11:39:44,BR
ORD07349,USR0157,0x16616cd12bb6e7cbc48eba9cb9051e44cafab1e8,Node Monitoring Service,subscription,30.68,0.0,30.68,ETH,solana,0xadc1552ca80155b323d00e40a8fe6016ba3ee0ee9466ef62c6520634cfc1cb61,9.503,completed,2024-11-08 16:20:31,BR
ORD07350,USR0087,0x0bebb4aefec43cc0a5d6c642c7f5574d1b113fe5,Node Monitoring Service,subscription,30.4,0.0,30.4,SOL,polygon,0x97c814562a4a27c809cc7f82ab0cce83f670482c492cf91c613132ab7388c2ae,12.1397,completed,2024-02-10 20:29:35,AE
ORD07351,USR0106,0x621d436663312e1c84520b956660cfa9162d831b,Web3 API Access - Starter,subscription,19.15,3.83,15.32,ETH,optimism,0x82f43683d411155aca2529044e7c8d637437c921ee2d2decdb09c31da6b6e048,13.9821,completed,2024-07-23 02:47:30,AU
ORD07352,USR0016,0x367aef03364475a46e40a3662578d23032d817d0,Blockchain Analytics Dashboard,subscription,202.31,10.12,192.19,credit_card,,,,completed,2024-01-26 08:44:43,US
ORD07353,USR0057,0xc91e6d0e970cde8610911845e2ec18877e1ccc0d,Smart Contract Audit Tool,one_time,519.15,77.87,441.28,SOL,binance_smart_chain,0x67ba16fb53bee3614aab839e14362ff1ec7167d8068b5d4c177df3016af46a02,11.6586,completed,2024-02-16 17:40:00,FR
ORD07354,USR0090,0x6a8ef552911f0cd5f1f4548b112e55539d4f5a38,Wallet Intelligence Report,one_time,142.99,7.15,135.84,SOL,binance_smart_chain,0x0ac730f220d284dfbc3beed5ca61c0a9b552466a3bd311b66f74bef6f588fbc2,3.0853,completed,2024-01-27 00:30:09,KR
ORD07355,USR0088,0xd1318b78a0eb2dde5d36ba03b70b60403e150094,DeFi Portfolio Tracker,subscription,51.27,2.56,48.71,credit_card,,,,completed,2024-06-20 19:39:52,FR
ORD07356,USR0154,0xbc480949f330306d1850f25e7cf229a388a15512,Blockchain Analytics Dashboard,subscription,197.42,0.0,197.42,ETH,solana,0xb91a26150ccff86dd4c646bc29e632fb345d24f9dc411cb2cb8f4ec00c7804c1,8.8464,completed,2024-02-23 10:52:09,AU
ORD07357,USR0013,0xd9b9056f60a1aa6915854e7b5659b7ac09bcc3c3,Node Monitoring Service,subscription,31.83,3.18,28.65,ETH,arbitrum,0x5e3a8702ce0cc4e9f27424188a84482e52920c6ac2a14d0165db83b79fcb3014,3.513,completed,2024-01-15 23:54:45,AE
ORD07358,USR0198,0x422d23efd7c4e748787cb58f435d86eb9b64451e,Web3 API Access - Pro,subscription,148.22,7.41,140.81,SOL,polygon,0x5918d85cd73ba7d146738dbf435145d43451c04db50295779e947a169dfe39ed,9.5957,completed,2024-01-30 14:29:44,IN
ORD07359,USR0057,0xc91e6d0e970cde8610911845e2ec18877e1ccc0d,Wallet Intelligence Report,one_time,149.11,7.46,141.65,USDC,arbitrum,0xf9b81ffd5d45d2175d1e03a78064c701121259cd6747eb16e633c54c864d58e0,11.2562,completed,2024-02-12 02:46:45,FR
ORD07360,USR0165,0x479891f8ecd5978bfeac9c7512ef9ec4861c30c2,Wallet Intelligence Report,one_time,140.65,21.1,119.55,USDC,optimism,0x774c1907ca7545144baab6accbe44150d6572097a09c026f8f34824768635e38,13.9658,completed,2024-06-19 00:27:11,AE
ORD07361,USR0176,0x295e77f4387463ca418289ffb89da70dfd48f222,Wallet Intelligence Report,one_time,143.04,7.15,135.89,BTC,arbitrum,0x9bcf98ee469a17ca4bf205fef3c740428e765c7b391976e3547866bc8a91f899,,completed,2024-04-26 01:48:19,DE
ORD07362,USR0001,0xe41ee9c533034f934f4e33d78d49caac87113920,NFT Marketplace Pro,subscription,101.31,0.0,101.31,SOL,binance_smart_chain,0xa8de7fbceb2aa78af924de666133cf967574fa10cf77863c9491147ff69b80a7,11.5635,completed,2024-06-23 02:55:04,KR
ORD07363,USR0150,0x0d96c71743faa39882f1ebf588b9a8397ceb163d,DeFi Portfolio Tracker,subscription,51.7,10.34,41.36,USDC,optimism,0x3634ca7642f1386eb018ae8c65b902b70cafab8714a4ec0fae5237b979e2b75c,6.1255,completed,2024-06-03 19:55:27,AE
ORD07364,USR0040,0x953623eeaf857975626dcda3539c71eef5a37f6a,Wallet Intelligence Report,one_time,147.36,0.0,147.36,credit_card,,,,pending,2024-07-30 12:16:16,SG
ORD07365,USR0139,0xf8e48def63b1a45a75f68690acae503af7fe2b95,Node Monitoring Service,subscription,31.22,4.68,26.54,credit_card,,,,completed,2024-11-09 06:15:19,JP
ORD07366,USR0116,0xb09bfb36f8ccf5711a83a30ba444c7a1ccfc0974,Node Monitoring Service,subscription,28.34,5.67,22.67,ETH,solana,0xc90e0e1c9587958574bd8cf5650f7e896c2fc2a039b37f86cfd94901eef6a3c9,7.3891,completed,2024-05-25 16:47:16,AU
ORD07367,USR0005,0xe08e7940d8b7ae12a57655e9b6b236cf2276846f,Web3 API Access - Starter,subscription,18.08,2.71,15.37,BTC,arbitrum,0xeb2d75662855298f873b61d6825f77da8450e3f39baacf448225bbf6929f3af7,,completed,2024-01-05 08:10:55,US
ORD07368,USR0051,0x2ff23e4845d76482884da47614284398e774d1fb,Web3 API Access - Pro,subscription,151.2,0.0,151.2,credit_card,,,,completed,2024-07-13 09:03:48,KR
ORD07369,USR0082,0xd1a5522483617866c674628466d55d9767c84507,Smart Contract Audit Tool,one_time,462.18,92.44,369.74,credit_card,,,,completed,2024-09-07 18:05:04,AE
ORD07370,USR0153,0xe1dfc021f4194cfa431a7f4e137041c056bcc0df,NFT Marketplace Pro,subscription,105.98,10.6,95.38,USDT,optimism,0xf1af315f9255efe0e59091dad08c6b6c674b9c5f3d569a6025bca9f45536f0e9,11.0318,failed,2024-07-06 17:18:40,AU
ORD07371,USR0103,0x4845f16f77a915b4c2a84442717748b99ee1674e,Blockchain Analytics Dashboard,subscription,193.97,29.1,164.87,credit_card,,,,pending,2024-03-08 15:26:08,UK
ORD07372,USR0110,0xddabeea93c904cda3030afdb2137bc2a301f67c8,Crypto Tax Reporter,one_time,79.83,0.0,79.83,USDT,polygon,0x1ba022065b24ac1a985a97791955fa271811d8045e7721e50408de089ef7440a,0.8789,completed,2024-03-07 10:43:42,KR
ORD07373,USR0046,0x09e637ff7d74149186e53ac39cc9f7a2393b55f6,Crypto Tax Reporter,one_time,77.94,11.69,66.25,BTC,binance_smart_chain,0x565e0513d6a15edcbafe9d4e87a29d9b84b5a42fbbbf083e98d9618488698642,,completed,2024-05-30 15:49:30,UK
ORD07374,USR0179,0xaafb3e3ce80442cb81f18286cdb774fa642bb19c,Token Launch Kit,one_time,980.87,0.0,980.87,BTC,binance_smart_chain,0x666a0098dabf88aac0a0837d8251c7fe74fa5715a9af19ad02added5fee0dba0,,completed,2024-06-03 13:33:52,FR
ORD07375,USR0014,0x03c4ed33aae6ea33d5601ad5273d1a1d99b72557,Crypto Tax Reporter,one_time,83.94,0.0,83.94,USDT,polygon,0x8199ccb290619ce3d44423496e690b7a489b51a6bfd6582de4009aa207a32242,3.0457,pending,2024-07-30 11:00:58,DE
ORD07376,USR0173,0xd921ba24e2b05cc6f7d3a23efecb95c8dbcc4c30,Web3 API Access - Pro,subscription,151.32,0.0,151.32,credit_card,,,,completed,2024-08-29 19:19:02,DE
ORD07377,USR0154,0xbc480949f330306d1850f25e7cf229a388a15512,Blockchain Analytics Dashboard,subscription,189.24,18.92,170.32,credit_card,,,,completed,2024-10-24 13:38:04,AU
ORD07378,USR0114,0xf1f9e81b006f8c1ec4cb0948ec3c4fc6288d6485,Crypto Tax Reporter,one_time,84.34,8.43,75.91,BTC,arbitrum,0xf0b3866cb65fca2a810388637ee5c8b48c53391019a76f5b022cda9ce33670f2,,completed,2024-03-22 10:24:34,AE
ORD07379,USR0174,0x2504b09eac363c0aefde340fbc21a1124de63679,Web3 API Access - Starter,subscription,20.63,0.0,20.63,ETH,binance_smart_chain,0xffd6bd918cbbe143267afd806fdab18d2e0a442c0422bdb72bac68f11942aa96,1.1971,completed,2024-11-11 13:06:07,BR
ORD07380,USR0111,0xa1535c8d78dfd235567dfce0489c2af2293e2ec0,Crypto Tax Reporter,one_time,81.97,16.39,65.58,USDT,polygon,0x6e860a7ad6b92a9fc91cd0f2c23aeb225ff1c139c21ff1ebd3866685f8c46b79,14.2816,completed,2024-05-30 20:12:07,JP
ORD07381,USR0153,0xe1dfc021f4194cfa431a7f4e137041c056bcc0df,Crypto Tax Reporter,one_time,79.02,15.8,63.22,SOL,ethereum,0x08b4febd8e6c82db63d58839f47104cf9bf59d5e8304f655cc8e575e21ac7b0f,6.7265,pending,2024-02-13 00:29:16,AU
ORD07382,USR0126,0xcff24b5f86bb5dd7d36acebc918329b8ac67a2c3,DeFi Portfolio Tracker,subscription,51.22,0.0,51.22,USDC,ethereum,0xb87168bf210169aabe968dedeac14420ca1ebec715dd949a9af0a153b40bd643,13.8055,completed,2024-02-14 11:13:07,UK
ORD07383,USR0121,0x46297af8fe9c84d17683f77c4a647eb48d94fac6,Node Monitoring Service,subscription,26.37,0.0,26.37,USDC,polygon,0xe4703147dc47fdf1d53c76b20abcb983c0555bc80596d49f94fab39b81695136,0.8609,completed,2024-09-16 15:20:22,AU
ORD07384,USR0177,0x0aae97b054db12ca046b94e0270aec0688537f72,Node Monitoring Service,subscription,27.36,0.0,27.36,ETH,polygon,0xb031b0a6c43b0203236659a92ef1a55a5154cd2557496ed1e2c92aa74c64b233,5.4831,completed,2024-02-20 18:35:04,IN
ORD07385,USR0008,0xeaa9c16a1b614a03bc766b327f4cbad93fae2802,Wallet Intelligence Report,one_time,163.67,0.0,163.67,SOL,optimism,0x59df14721ac8c6babef63db333fff402fcd23d641406877af862f38186097e54,6.3206,completed,2024-03-05 03:43:03,AU
ORD07386,USR0028,0xfbfa34ba9db360181b064f766eb94bb064d0a077,Smart Contract Audit Tool,one_time,451.41,0.0,451.41,SOL,solana,0x3a7b2c282dcaefe5652d7a7e8be83cdbec05fae712ae3dd6e0056d5422c438d3,12.3957,completed,2024-12-13 07:24:41,IN
ORD07387,USR0028,0xfbfa34ba9db360181b064f766eb94bb064d0a077,Blockchain Analytics Dashboard,subscription,210.42,0.0,210.42,BTC,solana,0x81860a1c3e26dab605d2ec5c86aa9ba50290dc5978b6dda59521c25cd44c2220,,completed,2024-08-09 01:13:47,IN
ORD07388,USR0178,0x33515124735ccf2bdef7d4395db8a66fb0eccb72,Token Launch Kit,one_time,976.92,48.85,928.07,USDT,optimism,0xc523ff2b723db25d9cc5620810f2b3f7e7b0453da8d0dcbeafff470e44ee8475,8.6272,completed,2024-10-28 12:35:13,AE
ORD07389,USR0155,0xf4b1de6ca614391e81a73ac1acdb53230562837e,Token Launch Kit,one_time,1029.9,0.0,1029.9,ETH,binance_smart_chain,0x77af0a0348ae273f4d8de158e8c8d66a532091c616311db07694df80a0616c43,7.9129,completed,2024-08-20 19:11:39,AE
ORD07390,USR0124,0xffce623735273f5a0debd5ba056a2dfa5fba33d3,Token Launch Kit,one_time,929.59,139.44,790.15,SOL,optimism,0x7a7dadaaf45d99d6049709f54f3329d9c5c690cbaba7a3c8e2aa81df03510acc,3.2782,completed,2024-07-09 16:51:50,IN
ORD07391,USR0074,0x8109ae0b7754ec4f261158cd94267c0573ad8982,DeFi Portfolio Tracker,subscription,45.09,0.0,45.09,USDT,polygon,0xbc1de0d25599cf6ec73acc5d90eb8da34d453b2f4db0717ef1946654fb44dd3c,7.7558,completed,2024-06-06 10:01:30,IN
ORD07392,USR0136,0x228333c1ed72ea815c31995e86826cf3314b8ada,Wallet Intelligence Report,one_time,135.26,20.29,114.97,USDC,arbitrum,0x4e01d22a077920e2098326ef6d79616c49720ddf6e14308686dbbe11e99d918c,6.5109,completed,2024-06-24 20:24:03,KR
ORD07393,USR0190,0xfb7c2c78b05a708cce085f6ced9c49b1d93947a4,Web3 API Access - Pro,subscription,137.93,27.59,110.34,USDC,binance_smart_chain,0x8d3039aadfaa380a6d91805179e94415ec56c8a0f08b82c96191d159d323d8d2,1.3682,completed,2024-08-07 20:51:41,KR
ORD07394,USR0016,0x367aef03364475a46e40a3662578d23032d817d0,Web3 API Access - Starter,subscription,17.95,0.9,17.05,credit_card,,,,completed,2024-02-10 14:23:42,US
ORD07395,USR0139,0xf8e48def63b1a45a75f68690acae503af7fe2b95,Wallet Intelligence Report,one_time,155.26,15.53,139.73,USDT,binance_smart_chain,0xe7303dab54b58bfd44896996474f345917a171e5d56131d4615ba28bfab649f6,5.0547,completed,2024-05-29 12:24:37,JP
ORD07396,USR0049,0x93ecc1487d6f04c6d7592608256aee7b996b803e,Wallet Intelligence Report,one_time,158.01,31.6,126.41,USDT,binance_smart_chain,0x58b204324dbafb968b0efed4422d4dc37a43cead801844abc114f0a5afca9c32,11.9223,completed,2024-09-07 06:44:41,CA
ORD07397,USR0172,0x535bd5841977df3c752d49d61659785498d20667,Web3 API Access - Pro,subscription,136.36,20.45,115.91,SOL,arbitrum,0xcd35234a147a357e25da3b82a44920e1c607ab0bbb8172dbd9f8a667d15c3c61,12.566,completed,2024-05-09 06:40:12,IN
ORD07398,USR0187,0x7d9a2b8f9316a8ef1f50168684d861d8095e040b,Crypto Tax Reporter,one_time,80.22,12.03,68.19,ETH,ethereum,0x2a0bc714406667791d01748c2087b6e59f5e8d3c5d0936053524f3ffac00f581,8.7414,refunded,2024-11-21 01:51:54,AU
ORD07399,USR0188,0xd8c711d5622dfae82dd2751199d1d393d6944d87,Web3 API Access - Starter,subscription,17.11,0.0,17.11,USDC,solana,0x9e2c9615f984a97b6ed970da39d1fc66fc9770e4a30294ba2aa94a12cfa76963,4.2148,completed,2024-07-18 12:56:04,SG
ORD07400,USR0050,0x79022452f89120da86643724ed8447994485d363,Smart Contract Audit Tool,one_time,526.42,26.32,500.1,SOL,optimism,0x86827ac1f5c3b327845f1aea34cf0eb78c328d087ad4a0c31ceb382b6377fec8,9.8529,completed,2024-12-15 21:00:01,CA
ORD07401,USR0080,0x3d48b21f5169311258f3b93880b02405f5dec3ed,Crypto Tax Reporter,one_time,84.09,16.82,67.27,ETH,polygon,0x074b5b0d69b274b08ad9dd940ab38104e5c2514c01d891418de4b2ec47a4633b,12.3039,completed,2024-01-04 02:11:44,JP
ORD07402,USR0009,0xaa5be5b724ef2c343d844d62bb4cb40617435537,Web3 API Access - Pro,subscription,150.38,0.0,150.38,SOL,optimism,0x7697fbb0af4fc9401a25e7ee3c74dbd0c9d0fbf9ef07f2f64bf0657f56300e19,3.2546,refunded,2024-05-21 11:15:05,IN
ORD07403,USR0144,0xd0f430693cb8e11ddff0e6e87f0927b2770ae240,Web3 API Access - Starter,subscription,17.97,3.59,14.38,USDC,polygon,0xe31435ab013e0b958666b33549e7877742508d809a021aae4dd9709b3ea6b088,1.4223,completed,2024-08-27 00:48:25,AE
ORD07404,USR0166,0xa2893139d798c01e1f33e7aafc750bf4d9390cab,Crypto Tax Reporter,one_time,84.66,4.23,80.43,ETH,polygon,0xba3fc9b03c11f1aa4679f3d9e5d415e6c46a3026707e213a1a538f3291c465a6,10.6757,completed,2024-05-02 06:34:14,IN
ORD07405,USR0161,0x2effc0c1a400c1b2c7ba2d9ad0097c764e40bb9b,Crypto Tax Reporter,one_time,77.73,3.89,73.84,USDC,polygon,0x1093341021ef1c3fdaf2001f7730d555e7ca888ff2cb8395db99eaefaa665191,3.0741,completed,2024-12-08 18:21:42,IN
ORD07406,USR0030,0x4ac7acc4bedf04dc077aa1267109fbdf8e8547f2,Wallet Intelligence Report,one_time,141.63,7.08,134.55,SOL,optimism,0xe93277c4ac5bef62e89c00fae7520c54249ac11ad4ec843fb9252f4760886067,6.2783,completed,2024-02-29 17:55:17,JP
