date,token,open_usd,high_usd,low_usd,close_usd,volume_usd,source
2024-10-22,ETH,3379.3062,3242.5598,3034.4285,3238.1171,2793258542.17,coingecko
2024-10-22,BTC,59832.2241,65686.9851,56244.8887,70131.4458,1357165769.49,binance
2024-10-22,USDC,0.9438,1.0944,0.9136,0.9231,4217717601.35,coinmarketcap
2024-10-22,USDT,1.0183,1.0777,0.8703,1.0176,3155936773.65,coinmarketcap
2024-10-22,SOL,177.2072,178.8951,151.5805,186.5558,756233257.14,coingecko
2024-10-22,MATIC,0.8647,0.9567,0.8457,0.8855,511426127.12,coinmarketcap
2024-10-22,ARB,1.2648,1.2735,1.1787,1.1637,3445112349.36,coingecko
2024-10-22,OP,2.0813,2.1097,2.0873,2.1687,764073891.44,binance
2024-10-22,BNB,443.7971,443.3259,409.2478,446.5809,771743637.8,binance
2024-10-22,LINK,17.4841,19.388,17.4346,17.3243,576606281.18,coinmarketcap
2024-10-23,ETH,3215.9097,3378.3942,3026.3642,3214.1578,2744970026.41,coinmarketcap
2024-10-23,BTC,67711.7441,70317.6334,63212.4136,67124.9902,121293299.08,coinmarketcap
2024-10-23,USDC,0.941,1.0162,0.9539,1.0651,358048481.07,coinmarketcap
2024-10-23,USDT,1.0692,1.0678,0.9404,0.9985,4596423268.44,coinmarketcap
2024-10-23,SOL,177.8681,195.6829,154.9647,184.5921,140092709.29,coingecko
2024-10-23,MATIC,0.8685,0.9134,0.8049,0.8958,1529434078.98,coinmarketcap
2024-10-23,ARB,1.2722,1.2157,1.1757,1.2276,3867737239.17,coingecko
2024-10-23,OP,2.0058,2.1638,2.0141,2.1034,1115317303.0,coingecko
2024-10-23,BNB,441.1039,424.7874,377.9459,438.8479,1017535434.4,binance
2024-10-23,LINK,17.149,19.1405,15.8995,17.8479,2764936956.8,coinmarketcap
2024-10-24,ETH,3036.3985,3262.6965,2956.6668,3336.2115,4523303634.08,coingecko
2024-10-24,BTC,63202.5179,67933.0107,56392.337,62168.055,2617904924.03,coinmarketcap
2024-10-24,USDC,0.9231,1.0037,0.9888,1.0095,51618560.67,coinmarketcap
2024-10-24,USDT,0.963,1.075,0.8668,0.9487,2301670568.68,coingecko
2024-10-24,SOL,173.5881,193.5671,161.949,165.8396,2764686044.59,binance
2024-10-24,MATIC,0.9155,0.9466,0.7262,0.8651,3066908015.52,coinmarketcap
2024-10-24,ARB,1.1303,1.331,1.1957,1.1627,909958280.59,binance
2024-10-24,OP,2.2292,2.3692,1.9645,2.1607,3136758065.21,binance
2024-10-24,BNB,392.0162,431.8346,419.3262,438.7539,1347819792.84,coingecko
2024-10-24,LINK,18.2266,20.8819,17.7192,18.2527,3663812268.22,binance
2024-10-25,ETH,3296.2768,3672.7028,2962.6166,3101.8254,1603899631.56,coinmarketcap
2024-10-25,BTC,60707.5193,68840.104,63063.5059,63734.7493,1262806502.73,coingecko
2024-10-25,USDC,1.0435,1.0408,0.8895,1.0497,4791414121.75,coingecko
2024-10-25,USDT,0.9233,1.1488,0.8776,1.0092,4652722653.06,binance
2024-10-25,SOL,185.6319,187.3331,156.5364,176.0205,1999156544.05,binance
2024-10-25,MATIC,0.8492,0.8707,0.7234,0.8668,3661122173.53,coingecko
2024-10-25,ARB,1.1748,1.2815,1.1258,1.1882,2774539709.0,coingecko
2024-10-25,OP,2.1432,2.1267,2.0536,2.0814,2601494382.49,coingecko
2024-10-25,BNB,406.0568,450.051,370.3561,416.4896,523343039.12,coingecko
2024-10-25,LINK,17.9901,20.4424,16.1272,18.7914,1716174665.07,binance
2024-10-26,ETH,3056.0622,3414.867,3188.7792,3289.1342,4739730614.7,coingecko
2024-10-26,BTC,68085.4537,72270.3572,61917.6386,67520.7869,3561391868.54,coinmarketcap
2024-10-26,USDC,0.9264,1.1084,0.9853,0.9783,2732162887.85,coinmarketcap
2024-10-26,USDT,0.9828,1.112,0.9068,1.0447,515887100.93,coingecko
2024-10-26,SOL,164.7963,182.39,151.5906,183.8225,914821658.96,coinmarketcap
2024-10-26,MATIC,0.8154,0.88,0.8409,0.9036,4288603011.4,binance
2024-10-26,ARB,1.1745,1.2447,1.099,1.1735,1207472245.97,coinmarketcap
2024-10-26,OP,2.0568,2.3385,1.9916,2.142,3296240493.78,coingecko
2024-10-26,BNB,420.8874,449.2137,377.6499,394.2837,1193995573.14,binance
2024-10-26,LINK,19.2988,19.3428,16.3227,18.2935,3451610098.8,coingecko
2024-10-27,ETH,3330.5261,3305.7921,2958.5577,3403.9868,3961224824.22,binance
2024-10-27,BTC,66201.7291,69265.3389,60281.5858,69365.9748,1363073071.81,coingecko
2024-10-27,USDC,1.068,1.0724,0.858,1.0389,1695245436.77,coingecko
2024-10-27,USDT,0.9505,1.1245,0.9951,1.0606,4808894971.33,coingecko
2024-10-27,SOL,187.7927,199.9576,172.9735,171.6574,4319234020.54,coingecko
2024-10-27,MATIC,0.8084,0.9381,0.8331,0.885,3153596644.46,binance
2024-10-27,ARB,1.1565,1.2888,1.1039,1.2331,125496386.7,coingecko
2024-10-27,OP,2.1436,2.2429,1.8957,2.1922,3078894970.58,binance
2024-10-27,BNB,437.17,457.9531,406.0286,390.5399,569403931.99,binance
2024-10-27,LINK,17.3236,19.4287,15.8055,17.5264,1678402915.0,binance
2024-10-28,ETH,3420.5201,3309.8468,3128.432,3217.8287,506797043.12,coinmarketcap
2024-10-28,BTC,65790.1397,71673.8556,60183.4663,64776.0293,4460473233.3,binance
2024-10-28,USDC,1.0534,1.1393,0.9341,1.0,1683272887.49,coingecko
2024-10-28,USDT,0.964,1.0948,0.9769,0.9912,3692793748.45,binance
2024-10-28,SOL,167.7078,175.9631,154.2666,162.0539,1075292492.58,binance
2024-10-28,MATIC,0.833,0.9301,0.7772,0.803,733642610.33,coinmarketcap
2024-10-28,ARB,1.2319,1.3259,1.0358,1.2103,4909296621.5,coingecko
2024-10-28,OP,2.1659,2.2391,1.808,1.9513,1779309999.26,coingecko
2024-10-28,BNB,442.8088,425.0021,398.8552,438.5174,845660167.11,binance
2024-10-28,LINK,17.9558,18.9226,16.293,19.0285,1078171928.83,coingecko
2024-10-29,ETH,3203.9555,3307.9476,3146.7192,3053.9181,1430987352.72,coingecko
2024-10-29,BTC,61597.179,73479.7303,56632.5147,59911.1656,170424823.77,binance
2024-10-29,USDC,0.9369,1.0725,0.9715,0.978,499478247.28,binance
2024-10-29,USDT,0.9619,1.072,0.9324,1.0426,4427166203.28,coingecko
2024-10-29,SOL,172.1955,198.4149,160.4503,165.54,4843599333.14,binance
2024-10-29,MATIC,0.7844,0.9614,0.8443,0.8747,1733263077.71,coinmarketcap
2024-10-29,ARB,1.1077,1.2246,1.1674,1.2892,1562415364.89,binance
2024-10-29,OP,2.1444,2.2569,2.0254,2.2508,3487050321.71,coingecko
2024-10-29,BNB,388.8848,448.0137,403.4187,423.8924,2680989522.77,coinmarketcap
2024-10-29,LINK,19.7501,19.8364,17.1043,17.3744,4820656074.53,coinmarketcap
2024-10-30,ETH,3087.9219,3223.7955,3178.9586,3100.3125,4244810258.85,coingecko
2024-10-30,BTC,67523.1354,73974.834,59500.6889,63744.8595,962363365.2,coinmarketcap
2024-10-30,USDC,1.0643,1.0708,0.9959,1.0603,1077313610.34,coinmarketcap
2024-10-30,USDT,0.9463,1.0813,0.8694,1.0411,1777362775.11,coinmarketcap
2024-10-30,SOL,178.7766,177.7952,173.9624,185.2382,3375651059.4,binance
2024-10-30,MATIC,0.7966,0.9474,0.732,0.8124,2793170682.12,coingecko
2024-10-30,ARB,1.1902,1.2283,1.1794,1.1584,2021157954.8,binance
2024-10-30,OP,2.2264,2.4048,1.8351,2.2584,677563059.18,coinmarketcap
2024-10-30,BNB,406.6469,476.8373,397.9626,402.9737,2013640551.82,binance
2024-10-30,LINK,17.5986,21.1635,18.2776,19.0797,1896766055.54,binance
2024-10-31,ETH,2996.5473,3431.5307,3137.372,3145.2809,4838612221.69,coingecko
2024-10-31,BTC,61692.5892,67808.4569,56147.7361,67720.0729,3103890093.4,coinmarketcap
2024-10-31,USDC,1.0506,1.0884,0.9187,1.014,2672568278.94,coinmarketcap
2024-10-31,USDT,0.9924,1.1337,0.9772,0.9996,3738342717.78,binance
2024-10-31,SOL,179.6053,195.0515,158.2677,172.929,3248815739.86,binance
2024-10-31,MATIC,0.816,0.9747,0.725,0.8897,2518338806.27,coingecko
2024-10-31,ARB,1.2097,1.2587,1.0294,1.1768,1468130142.76,coingecko
2024-10-31,OP,2.0043,2.3273,1.8967,2.0609,818793051.02,coinmarketcap
2024-10-31,BNB,432.0031,422.9961,379.2191,446.8653,1700430286.18,coinmarketcap
2024-10-31,LINK,17.288,20.5908,17.3915,18.3667,4930879354.57,binance
2024-11-01,ETH,3025.3445,3248.1125,3192.6345,3320.6822,1623287381.05,coinmarketcap
2024-11-01,BTC,60275.9844,66359.211,59615.5112,68994.4143,2957093619.73,coinmarketcap
2024-11-01,USDC,1.0083,1.1198,0.8606,0.9995,2277710878.48,binance
2024-11-01,USDT,1.0409,1.0183,0.9323,0.9449,3949330387.9,binance
2024-11-01,SOL,171.444,196.5736,149.8099,179.7848,90437418.87,coingecko
2024-11-01,MATIC,0.8966,0.9005,0.7654,0.8249,4484526929.19,coingecko
2024-11-01,ARB,1.1385,1.3164,1.0404,1.2656,3111100224.91,coingecko
2024-11-01,OP,2.0498,2.219,1.9212,2.1312,1945055188.21,binance
2024-11-01,BNB,408.2782,447.1066,359.7415,429.7207,1888851685.28,coinmarketcap
2024-11-01,LINK,18.2437,19.6024,16.506,19.7445,2935017285.78,coingecko
2024-11-02,ETH,2999.8244,3509.5755,2949.8481,3346.302,2367246592.29,coingecko
2024-11-02,BTC,66801.8936,74150.537,64708.0957,64172.2462,1202841571.71,binance
2024-11-02,USDC,1.0525,1.0883,0.9151,0.9834,1786054608.56,coinmarketcap
2024-11-02,USDT,0.9943,1.1043,0.8531,1.0463,351302313.53,binance
2024-11-02,SOL,173.4863,196.8243,158.0472,181.6488,2381053577.41,coingecko
2024-11-02,MATIC,0.8006,0.9524,0.8475,0.8519,1768388275.21,coingecko
2024-11-02,ARB,1.2291,1.3578,1.0248,1.1752,2343243416.75,coingecko
2024-11-02,OP,2.2168,2.4007,1.9888,2.0325,1035469461.54,coinmarketcap
2024-11-02,BNB,388.9059,437.0962,369.8353,390.7916,4417106442.23,binance
2024-11-02,LINK,19.3702,18.5608,16.8166,17.9783,4424974554.97,binance
2024-11-03,ETH,3181.5984,3436.1393,2745.3291,2993.5459,1580523525.2,coinmarketcap
2024-11-03,BTC,69639.3446,71082.8661,57831.9634,61933.7656,380793939.98,binance
2024-11-03,USDC,1.0535,1.0632,0.9855,1.0059,2835961937.82,coinmarketcap
2024-11-03,USDT,0.9539,1.0946,0.9955,0.9599,4206251832.62,coingecko
2024-11-03,SOL,185.9064,199.6163,174.6388,166.8908,2797864687.16,coinmarketcap
2024-11-03,MATIC,0.8476,0.9183,0.8479,0.8704,2971594970.62,binance
2024-11-03,ARB,1.1148,1.3207,1.106,1.2175,1098413322.69,coinmarketcap
2024-11-03,OP,2.0823,2.278,1.9399,1.9512,2529356337.88,coinmarketcap
2024-11-03,BNB,399.2224,424.7724,381.8261,443.3974,283258489.14,coingecko
2024-11-03,LINK,19.9123,20.8358,17.2218,18.2061,3633278418.01,coingecko
2024-11-04,ETH,3268.1741,3670.2757,3107.0106,2989.6323,757704877.9,coingecko
2024-11-04,BTC,61707.7801,67740.1296,64766.8342,69210.2734,2864034604.88,binance
2024-11-04,USDC,1.0473,1.1267,0.8639,1.0302,914950291.63,coingecko
2024-11-04,USDT,1.0346,1.022,0.9589,1.0353,2401090968.92,coingecko
2024-11-04,SOL,166.0783,199.5767,156.959,169.2733,1116117601.26,coinmarketcap
2024-11-04,MATIC,0.9024,0.9732,0.8137,0.8594,188062151.32,coingecko
2024-11-04,ARB,1.1224,1.3079,1.1164,1.1735,4275076314.14,coinmarketcap
2024-11-04,OP,2.2105,2.3318,1.9574,2.0208,3252902165.58,coingecko
2024-11-04,BNB,448.8156,438.2599,391.5038,415.4978,4474662058.2,binance
2024-11-04,LINK,17.1924,19.4423,16.834,17.3613,1060066411.29,coinmarketcap
2024-11-05,ETH,2953.3865,3249.3247,2823.736,3449.219,791935478.07,coingecko
2024-11-05,BTC,67275.2441,72917.7694,59184.3934,63115.804,1666922868.38,coingecko
2024-11-05,USDC,1.0455,1.0135,0.8578,0.9991,4430535417.16,binance
2024-11-05,USDT,1.0138,1.0252,0.9189,0.9262,4215694145.9,coinmarketcap
2024-11-05,SOL,186.2888,200.2573,174.945,174.1389,958063399.12,coingecko
2024-11-05,MATIC,0.8909,0.8922,0.769,0.8085,762784351.29,coinmarketcap
2024-11-05,ARB,1.1789,1.2219,1.047,1.2947,4141769423.76,binance
2024-11-05,OP,2.1631,2.182,1.8432,2.1843,1949627792.02,binance
2024-11-05,BNB,444.3301,459.9887,371.2624,427.6324,2493641277.14,coingecko
2024-11-05,LINK,19.8533,20.1263,17.794,17.1662,4922191226.55,binance
2024-11-06,ETH,3037.0244,3638.1879,3019.109,3223.5033,1207328924.02,binance
2024-11-06,BTC,69648.9044,66828.9429,61429.1537,67230.7031,3035917586.59,binance
2024-11-06,USDC,0.9772,1.0672,0.8843,1.0022,2091259031.1,binance
2024-11-06,USDT,0.9752,1.0522,0.9411,1.0411,3145196888.43,coinmarketcap
2024-11-06,SOL,169.3849,193.5459,165.6544,186.5504,695769611.86,binance
2024-11-06,MATIC,0.8446,0.8936,0.7511,0.8157,4031640944.71,coinmarketcap
2024-11-06,ARB,1.2117,1.2764,1.032,1.2906,4492565533.51,coinmarketcap
2024-11-06,OP,2.0658,2.3049,1.9719,1.9881,2941238129.26,coinmarketcap
2024-11-06,BNB,432.8657,467.1991,393.0002,443.384,3872690629.07,coinmarketcap
2024-11-06,LINK,18.3041,20.9674,17.2093,18.1884,4010754861.13,binance
2024-11-07,ETH,3044.6456,3262.3713,2944.0161,3116.6232,1356148370.74,coingecko
2024-11-07,BTC,68829.4102,68594.8185,63960.9353,70117.8147,2722690377.1,coingecko
2024-11-07,USDC,1.0406,1.1388,0.8913,0.9533,4003875110.36,binance
2024-11-07,USDT,1.0157,1.0488,0.8924,1.062,2413322272.3,coingecko
2024-11-07,SOL,175.8827,190.7074,148.9175,165.6969,4811635025.59,coinmarketcap
2024-11-07,MATIC,0.853,0.9684,0.8428,0.8015,452560218.63,binance
2024-11-07,ARB,1.2076,1.3008,1.1162,1.146,1030416429.22,binance
2024-11-07,OP,2.2412,2.3898,2.0311,2.2154,1849882151.47,binance
2024-11-07,BNB,422.7635,466.7668,409.4657,409.7047,90246950.46,binance
2024-11-07,LINK,18.0412,20.293,16.6109,18.1848,1064422773.43,binance
2024-11-08,ETH,2946.7544,3635.7433,2737.6593,3297.5667,4902681287.01,coingecko
2024-11-08,BTC,67813.7033,69411.7678,64061.8206,61608.1206,3262021516.13,coingecko
2024-11-08,USDC,0.9214,1.0928,0.858,0.9318,2632550326.65,coinmarketcap
2024-11-08,USDT,1.0268,1.0213,0.9561,1.0177,3812205847.37,binance
2024-11-08,SOL,181.4122,194.7587,155.4398,187.6052,808273056.3,coingecko
2024-11-08,MATIC,0.8372,0.9499,0.7718,0.7868,1928986792.16,binance
2024-11-08,ARB,1.1788,1.3133,1.1119,1.2705,1277249183.49,binance
2024-11-08,OP,2.0544,2.3423,2.0313,1.9361,4488386895.0,binance
2024-11-08,BNB,419.6124,423.3965,376.5808,416.1044,4704295249.24,binance
2024-11-08,LINK,19.7497,20.2166,17.8552,18.4611,44853693.62,coingecko
2024-11-09,ETH,3195.2651,3404.6658,2759.1583,3115.7718,2509425631.09,coinmarketcap
2024-11-09,BTC,62226.1423,67691.8058,61806.3033,66662.0413,1158601463.53,coingecko
2024-11-09,USDC,0.9375,1.0202,0.9967,0.9471,3563504516.82,coingecko
2024-11-09,USDT,1.0415,1.0222,0.9331,1.0278,926732579.07,coinmarketcap
2024-11-09,SOL,186.4054,196.431,156.9375,177.6592,2971727716.2,binance
2024-11-09,MATIC,0.7891,0.8509,0.8415,0.8936,4723873839.92,coingecko
2024-11-09,ARB,1.2024,1.3355,1.1602,1.2602,2478278623.41,coingecko
2024-11-09,OP,2.0195,2.3216,1.9088,2.0996,3155465002.3,binance
2024-11-09,BNB,428.623,456.1708,380.0124,437.768,2749340101.58,binance
2024-11-09,LINK,19.8047,21.0419,17.2013,19.4928,4965065623.71,coinmarketcap
2024-11-10,ETH,3367.8252,3445.5185,3108.5179,3106.6517,760406216.1,binance
2024-11-10,BTC,61669.5685,65777.6119,59311.4138,69338.1571,2740802110.91,binance
2024-11-10,USDC,0.9648,1.1303,0.9938,1.0153,3247450544.45,coingecko
2024-11-10,USDT,0.9974,1.1237,0.9475,0.9387,4650518820.15,binance
2024-11-10,SOL,164.1963,190.0797,160.9669,161.2416,2253039102.35,binance
2024-11-10,MATIC,0.8189,0.9712,0.8076,0.8173,2366115376.98,binance
2024-11-10,ARB,1.2013,1.3545,1.0356,1.277,2333154754.92,binance
2024-11-10,OP,2.0046,2.3494,1.8213,2.0541,49271311.32,coinmarketcap
2024-11-10,BNB,429.4813,439.529,415.6665,431.344,800983452.21,coingecko
2024-11-10,LINK,17.848,19.6697,18.2735,17.4771,3734308533.05,coinmarketcap
2024-11-11,ETH,3241.285,3377.5036,3058.4364,3028.6811,4700952153.67,binance
2024-11-11,BTC,61739.0938,72493.4198,64755.3488,67023.0815,3927122271.08,binance
2024-11-11,USDC,0.9218,1.023,0.9455,1.0051,3556510845.35,coinmarketcap
2024-11-11,USDT,0.9573,1.0956,0.9356,0.95,4533463946.49,coinmarketcap
2024-11-11,SOL,185.1974,175.9863,161.7214,165.3596,1253197812.45,coinmarketcap
2024-11-11,MATIC,0.8854,0.9639,0.7465,0.9165,2595512797.26,binance
2024-11-11,ARB,1.2851,1.342,1.0777,1.2239,126610859.1,coingecko
2024-11-11,OP,2.0788,2.3083,1.9597,2.0578,3585090900.63,coingecko
2024-11-11,BNB,450.0835,450.7651,367.5372,439.1027,777855656.0,coinmarketcap
2024-11-11,LINK,18.6927,19.8988,16.884,19.9212,3800732070.37,coingecko
2024-11-12,ETH,3330.5269,3389.481,2924.2401,3167.3933,124471286.14,coinmarketcap
2024-11-12,BTC,62862.0046,71486.0612,62263.5908,68625.0717,2264315748.24,coingecko
2024-11-12,USDC,1.0432,1.0972,0.8604,1.059,1828216420.7,binance
2024-11-12,USDT,0.927,1.0522,0.9925,1.0781,2438396856.09,coinmarketcap
2024-11-12,SOL,174.156,197.4638,170.7326,163.3244,764262088.81,coinmarketcap
2024-11-12,MATIC,0.895,0.9322,0.7863,0.8966,1894064157.62,coingecko
2024-11-12,ARB,1.1796,1.209,1.1252,1.1201,3067269669.55,coinmarketcap
2024-11-12,OP,2.0128,2.1518,1.9072,2.1909,1868665396.27,coinmarketcap
2024-11-12,BNB,421.6389,433.3887,412.2105,390.4867,3144920468.35,coingecko
2024-11-12,LINK,19.3302,20.9376,16.0691,19.2526,3832887095.78,binance
2024-11-13,ETH,3229.3505,3658.6542,2934.0948,2969.9894,1225577819.24,binance
2024-11-13,BTC,67267.9636,66307.2513,56212.0994,62980.2274,4651211472.42,binance
2024-11-13,USDC,0.9842,1.135,0.9361,1.0512,4191449554.04,coingecko
2024-11-13,USDT,0.9715,1.1186,0.8823,1.0682,2415238931.73,coingecko
2024-11-13,SOL,181.2447,197.9902,159.7218,164.1446,3097548461.18,coinmarketcap
2024-11-13,MATIC,0.8519,0.8714,0.7603,0.8867,3142538936.53,coingecko
2024-11-13,ARB,1.2859,1.2869,1.0618,1.2791,4435630117.9,coingecko
2024-11-13,OP,2.206,2.1243,1.8046,2.2188,3929537338.35,coinmarketcap
2024-11-13,BNB,437.3588,425.2773,376.5777,444.9513,3786135903.4,binance
2024-11-13,LINK,19.5822,18.5262,18.2765,19.6958,1315949551.35,binance
2024-11-14,ETH,3019.688,3603.1529,2770.5656,3039.123,1100033032.7,binance
2024-11-14,BTC,61284.7895,66448.9323,62241.7953,68780.2282,2870559750.58,coinmarketcap
2024-11-14,USDC,0.9368,1.1459,0.886,0.9675,209776619.09,coingecko
2024-11-14,USDT,0.9699,1.0902,0.897,1.0788,1975600249.94,binance
2024-11-14,SOL,172.1163,200.4465,166.8956,181.6812,1080477577.02,coingecko
2024-11-14,MATIC,0.8123,0.94,0.7228,0.8378,1195432735.32,coinmarketcap
2024-11-14,ARB,1.1605,1.3385,1.1328,1.2793,4830624520.47,binance
2024-11-14,OP,2.1876,2.1543,1.8356,2.0523,870331542.97,coinmarketcap
2024-11-14,BNB,439.1657,434.7194,357.5236,386.7867,4435410868.19,coingecko
2024-11-14,LINK,17.1969,19.3821,18.2596,19.6993,2712560973.72,coinmarketcap
2024-11-15,ETH,3194.5829,3347.3797,2885.8165,3303.8169,4269402859.69,binance
2024-11-15,BTC,66394.8179,69132.6153,58334.826,67338.6351,2404438232.81,binance
2024-11-15,USDC,1.0274,1.0929,0.9329,0.9588,4198268669.16,binance
2024-11-15,USDT,1.0375,1.0933,0.8687,0.9908,1235336098.64,coinmarketcap
2024-11-15,SOL,172.3551,186.2488,158.4361,166.7374,2292794905.44,coingecko
2024-11-15,MATIC,0.8209,0.9073,0.7584,0.9014,4170057714.37,coinmarketcap
2024-11-15,ARB,1.1443,1.2676,1.0913,1.1104,3904061926.88,coingecko
2024-11-15,OP,2.1956,2.2608,1.9663,1.9337,382394757.04,coinmarketcap
2024-11-15,BNB,392.3131,476.2164,375.5118,425.2968,4530222049.06,coinmarketcap
2024-11-15,LINK,17.5958,19.592,18.029,19.2006,3032434496.9,coinmarketcap
2024-11-16,ETH,3139.5905,3447.8169,3040.8723,3402.507,3726158257.26,coingecko
2024-11-16,BTC,62770.5537,72103.541,62193.2794,67320.9551,4370586137.74,coinmarketcap
2024-11-16,USDC,0.9718,1.0045,0.8812,1.0429,4883563084.45,coingecko
2024-11-16,USDT,1.0179,1.0794,0.9317,0.9492,1819102283.9,coingecko
2024-11-16,SOL,173.7454,199.5509,154.7317,182.0541,3773734784.09,coinmarketcap
2024-11-16,MATIC,0.8541,0.9351,0.8481,0.8864,4662918901.03,binance
2024-11-16,ARB,1.2837,1.3641,1.051,1.1223,649792240.94,coingecko
2024-11-16,OP,1.9654,2.3086,2.0662,2.2374,1209296221.06,coinmarketcap
2024-11-16,BNB,445.7678,437.248,373.4448,428.88,3200381.02,coinmarketcap
2024-11-16,LINK,19.643,20.6019,18.0698,19.5364,3675501137.78,coingecko
2024-11-17,ETH,3107.5187,3381.5821,3095.7287,3414.7512,4005656982.16,binance
2024-11-17,BTC,67886.5003,68441.5012,56205.4789,62000.6978,956511809.27,coinmarketcap
2024-11-17,USDC,0.9584,1.0106,0.8825,0.9844,4731926572.06,coingecko
2024-11-17,USDT,1.0127,1.0887,0.9908,0.9782,2371639357.14,binance
2024-11-17,SOL,182.0038,195.515,161.6873,185.4717,509764729.35,coinmarketcap
2024-11-17,MATIC,0.8951,0.9494,0.7684,0.9094,1284200166.6,binance
2024-11-17,ARB,1.1347,1.3313,1.1665,1.1247,302679925.85,binance
2024-11-17,OP,2.0697,2.1111,2.0464,1.9605,4866911013.68,binance
2024-11-17,BNB,402.5903,445.636,366.0792,413.9273,4141350730.76,coingecko
2024-11-17,LINK,17.0408,18.9695,15.8343,17.2921,2255569892.65,coinmarketcap
2024-11-18,ETH,3002.0309,3579.1208,2962.3616,3215.9765,4065362868.85,binance
2024-11-18,BTC,62350.0614,69355.0843,57408.8358,60399.6018,396149918.63,coingecko
2024-11-18,USDC,0.985,1.0004,0.8509,1.0781,1668130904.38,coinmarketcap
2024-11-18,USDT,0.9558,1.0066,0.8673,1.0542,1638727101.45,coinmarketcap
2024-11-18,SOL,164.2539,184.6318,150.4342,188.4465,4602927227.95,coingecko
2024-11-18,MATIC,0.8041,0.867,0.7777,0.8969,214765342.85,binance
2024-11-18,ARB,1.109,1.2861,1.1697,1.2427,4073939300.0,binance
2024-11-18,OP,2.0512,2.2792,2.0208,2.1332,3654957623.14,coinmarketcap
2024-11-18,BNB,408.2977,470.8573,405.6339,404.8513,593771142.94,binance
2024-11-18,LINK,17.6417,18.7032,15.7622,17.8446,3569621263.74,binance
2024-11-19,ETH,3364.0936,3351.5998,2804.6396,3224.1632,1107900237.51,coinmarketcap
2024-11-19,BTC,63231.1314,74424.4751,62311.8356,67298.7844,3809651840.86,coinmarketcap
2024-11-19,USDC,1.0191,1.1231,0.8885,1.0441,147779268.13,coinmarketcap
2024-11-19,USDT,1.002,1.1425,0.8617,1.0362,1541070380.59,coinmarketcap
2024-11-19,SOL,164.0249,188.6044,150.428,161.6423,1310581692.06,coinmarketcap
2024-11-19,MATIC,0.8511,0.9489,0.7671,0.8804,2126016043.21,binance
2024-11-19,ARB,1.1293,1.3779,1.0751,1.1469,4410480019.36,binance
2024-11-19,OP,2.2251,2.1229,1.9999,1.9438,2388398208.12,binance
2024-11-19,BNB,443.2564,424.791,392.3261,435.7128,1017086183.19,binance
2024-11-19,LINK,19.0648,20.2091,16.7479,18.9359,3671707294.56,coinmarketcap
2024-11-20,ETH,3170.4945,3616.1546,2721.1215,3096.3907,1879447184.04,coinmarketcap
2024-11-20,BTC,68133.1541,71357.9812,57334.4396,62358.8,3999547202.69,coinmarketcap
2024-11-20,USDC,0.9968,1.0189,0.9141,1.0676,2473969952.1,binance
2024-11-20,USDT,1.0232,1.0408,0.9948,0.9436,1014542760.77,coinmarketcap
2024-11-20,SOL,179.5372,176.0446,165.2909,174.2959,4959616844.38,coinmarketcap
2024-11-20,MATIC,0.8313,0.975,0.8312,0.8033,2771085909.69,coinmarketcap
2024-11-20,ARB,1.1251,1.2937,1.0755,1.1071,3900579203.1,coingecko
2024-11-20,OP,2.1156,2.3069,1.8616,2.0276,27683459.18,coingecko
2024-11-20,BNB,413.8455,450.4633,378.1202,396.8168,1728483456.57,coingecko
2024-11-20,LINK,19.1798,20.5666,16.076,17.6765,2147375286.93,coinmarketcap
2024-11-21,ETH,3304.5605,3583.5993,3127.6752,2970.1487,666817526.26,binance
2024-11-21,BTC,68222.2741,69721.4289,61043.0846,68552.1361,2571353057.53,coingecko
2024-11-21,USDC,0.9913,1.0979,0.8613,0.9358,129040549.76,coingecko
2024-11-21,USDT,1.0338,1.0191,0.9883,1.0355,3803022343.66,coinmarketcap
2024-11-21,SOL,162.5239,186.0189,162.9234,174.1687,556485506.1,binance
2024-11-21,MATIC,0.8424,0.8957,0.7893,0.8614,2377853345.71,binance
2024-11-21,ARB,1.1721,1.3799,1.1339,1.2042,347570342.51,coingecko
2024-11-21,OP,2.1529,2.324,1.8511,2.1386,3279880765.56,binance
2024-11-21,BNB,425.1784,434.264,380.4261,401.8884,1139610137.69,coinmarketcap
2024-11-21,LINK,18.5502,19.6637,16.8407,19.4563,95561593.93,binance
2024-11-22,ETH,3111.8213,3567.5346,3146.7356,3447.9429,4034719848.43,binance
2024-11-22,BTC,63763.4415,65476.7121,55714.9222,64020.3751,1028185893.89,binance
2024-11-22,USDC,0.9294,1.0072,0.952,0.9464,3073780237.47,binance
2024-11-22,USDT,1.0058,1.1479,0.9354,1.0653,1936726860.97,binance
2024-11-22,SOL,162.1118,180.0832,151.7137,171.3001,3478587582.36,coinmarketcap
2024-11-22,MATIC,0.7918,0.8837,0.7419,0.8343,563571226.76,coingecko
2024-11-22,ARB,1.1336,1.3038,1.1395,1.2615,2839423271.93,binance
2024-11-22,OP,2.0302,2.1397,2.0734,2.2099,569624446.82,coingecko
2024-11-22,BNB,407.9393,429.5358,364.759,422.5436,4132344643.92,coinmarketcap
2024-11-22,LINK,17.2869,21.169,17.4839,19.4373,917844390.49,coinmarketcap
