offset_id,topic,partition,offset,consumer_group,lag,committed_at
3846,mempool-events,2,949915,blockchain-analytics-cg,32,2024-01-02 08:43:49
3847,defi-prices,4,98704,blockchain-analytics-cg,304,2024-01-02 08:44:09
3848,mempool-events,7,456642,blockchain-analytics-cg,66,2024-01-02 08:44:51
3849,alert-high-value,2,455522,blockchain-analytics-cg,322,2024-01-02 08:45:06
3850,defi-prices,0,526563,blockchain-analytics-cg,269,2024-01-02 08:46:04
3851,mempool-events,3,769291,blockchain-analytics-cg,370,2024-01-02 08:46:48
3852,aggregated-metrics,7,458847,blockchain-analytics-cg,388,2024-01-02 08:47:17
3853,alert-high-value,7,525412,blockchain-analytics-cg,160,2024-01-02 08:47:40
3854,aggregated-metrics,5,421427,blockchain-analytics-cg,361,2024-01-02 08:48:29
3855,aggregated-metrics,3,382752,blockchain-analytics-cg,213,2024-01-02 08:48:46
3856,defi-prices,6,652982,blockchain-analytics-cg,344,2024-01-02 08:49:15
3857,mempool-events,3,861244,blockchain-analytics-cg,133,2024-01-02 08:49:31
3858,defi-prices,5,19407,blockchain-analytics-cg,147,2024-01-02 08:50:21
3859,aggregated-metrics,6,636707,blockchain-analytics-cg,199,2024-01-02 08:51:04
3860,aggregated-metrics,6,98252,blockchain-analytics-cg,221,2024-01-02 08:52:00
3861,alert-high-value,4,299359,blockchain-analytics-cg,468,2024-01-02 08:52:04
3862,mempool-events,7,253475,blockchain-analytics-cg,345,2024-01-02 08:53:02
3863,alert-high-value,7,606882,blockchain-analytics-cg,447,2024-01-02 08:53:30
3864,alert-high-value,1,431482,blockchain-analytics-cg,382,2024-01-02 08:54:21
3865,defi-prices,2,767504,blockchain-analytics-cg,305,2024-01-02 08:55:19
3866,alert-high-value,0,622561,blockchain-analytics-cg,161,2024-01-02 08:55:50
3867,defi-prices,6,7405,blockchain-analytics-cg,463,2024-01-02 08:56:42
3868,mempool-events,0,308831,blockchain-analytics-cg,45,2024-01-02 08:57:35
3869,aggregated-metrics,1,969942,blockchain-analytics-cg,440,2024-01-02 08:58:24
3870,aggregated-metrics,6,706144,blockchain-analytics-cg,373,2024-01-02 08:58:28
3871,mempool-events,2,41705,blockchain-analytics-cg,438,2024-01-02 08:58:46
3872,defi-prices,1,937961,blockchain-analytics-cg,298,2024-01-02 08:59:25
3873,alert-high-value,7,600357,blockchain-analytics-cg,122,2024-01-02 08:59:49
3874,alert-high-value,7,339105,blockchain-analytics-cg,264,2024-01-02 09:00:21
3875,mempool-events,1,666500,blockchain-analytics-cg,76,2024-01-02 09:01:03
3876,mempool-events,2,21194,blockchain-analytics-cg,353,2024-01-02 09:01:51
3877,mempool-events,6,965261,blockchain-analytics-cg,469,2024-01-02 09:02:20
3878,alert-high-value,0,234396,blockchain-analytics-cg,319,2024-01-02 09:02:58
3879,defi-prices,0,347604,blockchain-analytics-cg,134,2024-01-02 09:03:05
3880,aggregated-metrics,2,68454,blockchain-analytics-cg,112,2024-01-02 09:03:35
3881,alert-high-value,6,990314,blockchain-analytics-cg,469,2024-01-02 09:04:03
3882,mempool-events,5,28240,blockchain-analytics-cg,452,2024-01-02 09:04:09
3883,defi-prices,4,191745,blockchain-analytics-cg,169,2024-01-02 09:05:09
3884,alert-high-value,5,813739,blockchain-analytics-cg,299,2024-01-02 09:05:30
3885,defi-prices,6,281571,blockchain-analytics-cg,289,2024-01-02 09:06:18
3886,alert-high-value,4,188216,blockchain-analytics-cg,102,2024-01-02 09:07:03
3887,defi-prices,0,943624,blockchain-analytics-cg,480,2024-01-02 09:07:37
3888,alert-high-value,6,952702,blockchain-analytics-cg,95,2024-01-02 09:08:15
3889,mempool-events,7,344742,blockchain-analytics-cg,114,2024-01-02 09:09:10
3890,defi-prices,3,349468,blockchain-analytics-cg,406,2024-01-02 09:09:47
3891,alert-high-value,1,573656,blockchain-analytics-cg,364,2024-01-02 09:10:38
3892,defi-prices,2,850119,blockchain-analytics-cg,304,2024-01-02 09:11:12
3893,aggregated-metrics,3,225434,blockchain-analytics-cg,459,2024-01-02 09:11:29
3894,mempool-events,4,848508,blockchain-analytics-cg,150,2024-01-02 09:11:34
3895,defi-prices,4,35216,blockchain-analytics-cg,319,2024-01-02 09:12:25
3896,aggregated-metrics,4,638076,blockchain-analytics-cg,490,2024-01-02 09:12:43
3897,aggregated-metrics,0,636735,blockchain-analytics-cg,329,2024-01-02 09:13:29
3898,defi-prices,5,792951,blockchain-analytics-cg,303,2024-01-02 09:13:49
3899,mempool-events,6,496763,blockchain-analytics-cg,446,2024-01-02 09:14:42
3900,alert-high-value,5,854418,blockchain-analytics-cg,9,2024-01-02 09:15:29
3901,defi-prices,6,847344,blockchain-analytics-cg,7,2024-01-02 09:16:21
3902,alert-high-value,7,686153,blockchain-analytics-cg,395,2024-01-02 09:16:56
3903,alert-high-value,6,425310,blockchain-analytics-cg,384,2024-01-02 09:17:48
3904,defi-prices,6,142690,blockchain-analytics-cg,124,2024-01-02 09:18:03
3905,alert-high-value,5,785834,blockchain-analytics-cg,163,2024-01-02 09:18:26
3906,alert-high-value,3,40333,blockchain-analytics-cg,426,2024-01-02 09:18:49
3907,mempool-events,1,458565,blockchain-analytics-cg,492,2024-01-02 09:19:26
3908,alert-high-value,6,292964,blockchain-analytics-cg,485,2024-01-02 09:20:15
3909,mempool-events,0,405128,blockchain-analytics-cg,6,2024-01-02 09:20:49
3910,mempool-events,6,245499,blockchain-analytics-cg,253,2024-01-02 09:21:35
3911,aggregated-metrics,3,480426,blockchain-analytics-cg,389,2024-01-02 09:22:31
3912,aggregated-metrics,6,268335,blockchain-analytics-cg,276,2024-01-02 09:22:46
3913,mempool-events,1,482635,blockchain-analytics-cg,423,2024-01-02 09:22:55
3914,defi-prices,5,577816,blockchain-analytics-cg,100,2024-01-02 09:23:01
3915,defi-prices,7,81319,blockchain-analytics-cg,205,2024-01-02 09:23:52
3916,alert-high-value,2,65264,blockchain-analytics-cg,313,2024-01-02 09:24:46
3917,alert-high-value,7,932227,blockchain-analytics-cg,384,2024-01-02 09:25:15
3918,defi-prices,7,403042,blockchain-analytics-cg,367,2024-01-02 09:25:28
3919,alert-high-value,4,414141,blockchain-analytics-cg,218,2024-01-02 09:26:01
3920,alert-high-value,1,778653,blockchain-analytics-cg,113,2024-01-02 09:26:26
3921,defi-prices,0,811680,blockchain-analytics-cg,5,2024-01-02 09:27:14
3922,alert-high-value,7,120343,blockchain-analytics-cg,272,2024-01-02 09:27:33
3923,mempool-events,2,633299,blockchain-analytics-cg,271,2024-01-02 09:27:46
3924,mempool-events,2,870659,blockchain-analytics-cg,226,2024-01-02 09:28:07
3925,mempool-events,1,298985,blockchain-analytics-cg,56,2024-01-02 09:28:50
3926,alert-high-value,7,413182,blockchain-analytics-cg,440,2024-01-02 09:29:08
3927,aggregated-metrics,1,123066,blockchain-analytics-cg,49,2024-01-02 09:29:41
3928,alert-high-value,4,114051,blockchain-analytics-cg,205,2024-01-02 09:30:37
3929,alert-high-value,4,792454,blockchain-analytics-cg,111,2024-01-02 09:31:25
3930,aggregated-metrics,1,455260,blockchain-analytics-cg,459,2024-01-02 09:31:42
3931,alert-high-value,7,85527,blockchain-analytics-cg,106,2024-01-02 09:32:17
3932,aggregated-metrics,6,182725,blockchain-analytics-cg,401,2024-01-02 09:33:14
3933,defi-prices,7,965209,blockchain-analytics-cg,479,2024-01-02 09:33:19
3934,aggregated-metrics,1,186261,blockchain-analytics-cg,401,2024-01-02 09:34:10
3935,aggregated-metrics,2,776584,blockchain-analytics-cg,103,2024-01-02 09:34:45
3936,mempool-events,3,357511,blockchain-analytics-cg,125,2024-01-02 09:34:47
3937,defi-prices,2,619939,blockchain-analytics-cg,13,2024-01-02 09:35:25
3938,mempool-events,5,413605,blockchain-analytics-cg,256,2024-01-02 09:35:34
3939,mempool-events,6,452471,blockchain-analytics-cg,217,2024-01-02 09:36:06
3940,alert-high-value,3,82822,blockchain-analytics-cg,245,2024-01-02 09:36:27
3941,alert-high-value,7,544825,blockchain-analytics-cg,80,2024-01-02 09:36:37
3942,alert-high-value,1,247927,blockchain-analytics-cg,135,2024-01-02 09:36:53
3943,aggregated-metrics,7,255232,blockchain-analytics-cg,288,2024-01-02 09:37:40
3944,defi-prices,1,418774,blockchain-analytics-cg,121,2024-01-02 09:38:30
3945,alert-high-value,4,303593,blockchain-analytics-cg,407,2024-01-02 09:38:39
3946,mempool-events,1,856920,blockchain-analytics-cg,116,2024-01-02 09:38:58
3947,aggregated-metrics,1,679265,blockchain-analytics-cg,15,2024-01-02 09:39:56
3948,aggregated-metrics,1,173393,blockchain-analytics-cg,486,2024-01-02 09:40:24
3949,mempool-events,1,969277,blockchain-analytics-cg,457,2024-01-02 09:40:38
3950,aggregated-metrics,4,982470,blockchain-analytics-cg,473,2024-01-02 09:40:44
3951,alert-high-value,4,841525,blockchain-analytics-cg,54,2024-01-02 09:41:19
3952,aggregated-metrics,2,555484,blockchain-analytics-cg,435,2024-01-02 09:41:45
3953,aggregated-metrics,3,256945,blockchain-analytics-cg,322,2024-01-02 09:42:28
3954,aggregated-metrics,2,534714,blockchain-analytics-cg,176,2024-01-02 09:43:10
3955,alert-high-value,2,608535,blockchain-analytics-cg,163,2024-01-02 09:44:08
3956,mempool-events,5,359461,blockchain-analytics-cg,58,2024-01-02 09:44:39
3957,alert-high-value,6,107480,blockchain-analytics-cg,123,2024-01-02 09:44:43
3958,alert-high-value,7,183622,blockchain-analytics-cg,483,2024-01-02 09:45:31
3959,alert-high-value,6,223316,blockchain-analytics-cg,121,2024-01-02 09:46:04
3960,defi-prices,3,259508,blockchain-analytics-cg,342,2024-01-02 09:46:20
3961,defi-prices,7,952224,blockchain-analytics-cg,82,2024-01-02 09:46:38
3962,aggregated-metrics,0,345631,blockchain-analytics-cg,406,2024-01-02 09:47:27
3963,alert-high-value,2,761120,blockchain-analytics-cg,63,2024-01-02 09:47:47
3964,defi-prices,3,382216,blockchain-analytics-cg,83,2024-01-02 09:48:12
3965,aggregated-metrics,1,387957,blockchain-analytics-cg,336,2024-01-02 09:48:41
3966,alert-high-value,7,932934,blockchain-analytics-cg,382,2024-01-02 09:49:30
3967,alert-high-value,1,208290,blockchain-analytics-cg,163,2024-01-02 09:50:27
3968,mempool-events,5,213380,blockchain-analytics-cg,373,2024-01-02 09:51:02
3969,defi-prices,4,946517,blockchain-analytics-cg,114,2024-01-02 09:51:05
3970,mempool-events,1,383549,blockchain-analytics-cg,269,2024-01-02 09:52:00
3971,alert-high-value,4,169947,blockchain-analytics-cg,401,2024-01-02 09:52:34
3972,aggregated-metrics,3,73837,blockchain-analytics-cg,6,2024-01-02 09:52:48
3973,alert-high-value,1,40540,blockchain-analytics-cg,62,2024-01-02 09:53:31
3974,mempool-events,5,307565,blockchain-analytics-cg,59,2024-01-02 09:54:04
3975,mempool-events,2,525930,blockchain-analytics-cg,306,2024-01-02 09:54:44
3976,alert-high-value,1,312075,blockchain-analytics-cg,346,2024-01-02 09:55:29
3977,alert-high-value,5,804440,blockchain-analytics-cg,327,2024-01-02 09:56:22
3978,aggregated-metrics,0,500273,blockchain-analytics-cg,50,2024-01-02 09:56:27
3979,alert-high-value,4,254354,blockchain-analytics-cg,212,2024-01-02 09:56:28
3980,mempool-events,6,212374,blockchain-analytics-cg,409,2024-01-02 09:57:20
3981,defi-prices,0,596076,blockchain-analytics-cg,194,2024-01-02 09:58:19
3982,defi-prices,1,877122,blockchain-analytics-cg,36,2024-01-02 09:58:54
3983,mempool-events,1,716283,blockchain-analytics-cg,183,2024-01-02 09:59:02
3984,defi-prices,0,236831,blockchain-analytics-cg,283,2024-01-02 09:59:57
3985,aggregated-metrics,0,953072,blockchain-analytics-cg,497,2024-01-02 10:00:24
3986,aggregated-metrics,5,644672,blockchain-analytics-cg,16,2024-01-02 10:01:03
3987,defi-prices,7,550617,blockchain-analytics-cg,30,2024-01-02 10:01:22
3988,alert-high-value,2,760371,blockchain-analytics-cg,196,2024-01-02 10:01:43
3989,alert-high-value,6,442906,blockchain-analytics-cg,487,2024-01-02 10:01:53
3990,alert-high-value,3,84663,blockchain-analytics-cg,478,2024-01-02 10:02:42
3991,aggregated-metrics,2,770634,blockchain-analytics-cg,406,2024-01-02 10:03:42
3992,alert-high-value,3,222868,blockchain-analytics-cg,96,2024-01-02 10:04:20
3993,mempool-events,7,544353,blockchain-analytics-cg,342,2024-01-02 10:04:34
3994,alert-high-value,3,738688,blockchain-analytics-cg,218,2024-01-02 10:04:53
3995,aggregated-metrics,5,592510,blockchain-analytics-cg,385,2024-01-02 10:05:09
3996,alert-high-value,4,974145,blockchain-analytics-cg,476,2024-01-02 10:05:48
3997,alert-high-value,2,990230,blockchain-analytics-cg,73,2024-01-02 10:06:34
3998,aggregated-metrics,1,17037,blockchain-analytics-cg,321,2024-01-02 10:07:18
3999,aggregated-metrics,6,612920,blockchain-analytics-cg,202,2024-01-02 10:07:47
4000,mempool-events,5,300447,blockchain-analytics-cg,402,2024-01-02 10:08:39
4001,mempool-events,0,950273,blockchain-analytics-cg,215,2024-01-02 10:09:02
4002,alert-high-value,5,889660,blockchain-analytics-cg,421,2024-01-02 10:09:55
4003,defi-prices,0,790708,blockchain-analytics-cg,331,2024-01-02 10:10:44
4004,mempool-events,0,882799,blockchain-analytics-cg,479,2024-01-02 10:11:13
4005,aggregated-metrics,5,794658,blockchain-analytics-cg,170,2024-01-02 10:11:38
4006,defi-prices,3,572832,blockchain-analytics-cg,382,2024-01-02 10:12:03
4007,aggregated-metrics,3,42155,blockchain-analytics-cg,212,2024-01-02 10:12:40
4008,aggregated-metrics,2,312395,blockchain-analytics-cg,248,2024-01-02 10:13:07
4009,alert-high-value,1,95723,blockchain-analytics-cg,221,2024-01-02 10:13:36
4010,defi-prices,7,716649,blockchain-analytics-cg,56,2024-01-02 10:13:42
4011,defi-prices,0,407360,blockchain-analytics-cg,490,2024-01-02 10:13:51
4012,aggregated-metrics,2,894512,blockchain-analytics-cg,407,2024-01-02 10:14:12
4013,defi-prices,1,122765,blockchain-analytics-cg,70,2024-01-02 10:15:01
4014,aggregated-metrics,6,275993,blockchain-analytics-cg,54,2024-01-02 10:15:42
4015,defi-prices,7,64922,blockchain-analytics-cg,384,2024-01-02 10:16:26
4016,alert-high-value,3,395196,blockchain-analytics-cg,379,2024-01-02 10:17:11
4017,aggregated-metrics,3,364699,blockchain-analytics-cg,235,2024-01-02 10:17:59
4018,defi-prices,3,740236,blockchain-analytics-cg,118,2024-01-02 10:18:14
4019,aggregated-metrics,0,83288,blockchain-analytics-cg,38,2024-01-02 10:19:03
4020,aggregated-metrics,3,629244,blockchain-analytics-cg,304,2024-01-02 10:19:14
4021,alert-high-value,4,655954,blockchain-analytics-cg,270,2024-01-02 10:19:46
4022,aggregated-metrics,4,912324,blockchain-analytics-cg,160,2024-01-02 10:20:38
4023,mempool-events,4,909526,blockchain-analytics-cg,291,2024-01-02 10:21:24
4024,aggregated-metrics,5,630117,blockchain-analytics-cg,72,2024-01-02 10:21:42
4025,aggregated-metrics,5,770223,blockchain-analytics-cg,292,2024-01-02 10:21:59
4026,alert-high-value,7,176769,blockchain-analytics-cg,177,2024-01-02 10:22:32
4027,defi-prices,2,330706,blockchain-analytics-cg,357,2024-01-02 10:23:10
4028,defi-prices,1,852837,blockchain-analytics-cg,115,2024-01-02 10:24:06
4029,defi-prices,4,183581,blockchain-analytics-cg,225,2024-01-02 10:24:50
4030,alert-high-value,7,183155,blockchain-analytics-cg,317,2024-01-02 10:25:05
4031,mempool-events,6,571709,blockchain-analytics-cg,77,2024-01-02 10:25:30
4032,defi-prices,2,595734,blockchain-analytics-cg,417,2024-01-02 10:25:45
4033,alert-high-value,1,396629,blockchain-analytics-cg,133,2024-01-02 10:25:56
4034,aggregated-metrics,6,513929,blockchain-analytics-cg,243,2024-01-02 10:26:08
4035,mempool-events,4,700983,blockchain-analytics-cg,298,2024-01-02 10:26:09
4036,defi-prices,6,422674,blockchain-analytics-cg,186,2024-01-02 10:26:38
4037,defi-prices,6,306109,blockchain-analytics-cg,436,2024-01-02 10:27:02
4038,alert-high-value,2,898846,blockchain-analytics-cg,385,2024-01-02 10:27:32
4039,mempool-events,1,598069,blockchain-analytics-cg,256,2024-01-02 10:27:49
4040,alert-high-value,1,418170,blockchain-analytics-cg,349,2024-01-02 10:28:18
4041,alert-high-value,3,371826,blockchain-analytics-cg,438,2024-01-02 10:29:18
4042,aggregated-metrics,2,211843,blockchain-analytics-cg,367,2024-01-02 10:29:19
4043,defi-prices,0,466897,blockchain-analytics-cg,17,2024-01-02 10:30:18
4044,aggregated-metrics,1,226262,blockchain-analytics-cg,176,2024-01-02 10:30:35
4045,aggregated-metrics,7,997938,blockchain-analytics-cg,437,2024-01-02 10:31:22
4046,alert-high-value,6,493649,blockchain-analytics-cg,166,2024-01-02 10:32:08
4047,alert-high-value,0,40157,blockchain-analytics-cg,496,2024-01-02 10:32:44
4048,aggregated-metrics,4,243878,blockchain-analytics-cg,1,2024-01-02 10:33:15
4049,defi-prices,7,164442,blockchain-analytics-cg,195,2024-01-02 10:34:11
4050,alert-high-value,1,727874,blockchain-analytics-cg,179,2024-01-02 10:34:21
4051,defi-prices,7,573338,blockchain-analytics-cg,488,2024-01-02 10:34:43
4052,defi-prices,7,7293,blockchain-analytics-cg,85,2024-01-02 10:35:43
4053,mempool-events,7,252953,blockchain-analytics-cg,448,2024-01-02 10:36:23
4054,mempool-events,7,377210,blockchain-analytics-cg,32,2024-01-02 10:36:59
4055,mempool-events,4,422141,blockchain-analytics-cg,184,2024-01-02 10:37:26
4056,mempool-events,1,707720,blockchain-analytics-cg,225,2024-01-02 10:37:48
4057,defi-prices,0,190115,blockchain-analytics-cg,179,2024-01-02 10:38:07
4058,defi-prices,5,737171,blockchain-analytics-cg,183,2024-01-02 10:38:50
4059,aggregated-metrics,0,105866,blockchain-analytics-cg,318,2024-01-02 10:39:28
4060,alert-high-value,7,938077,blockchain-analytics-cg,437,2024-01-02 10:40:07
4061,alert-high-value,0,652772,blockchain-analytics-cg,366,2024-01-02 10:40:48
4062,defi-prices,6,786983,blockchain-analytics-cg,93,2024-01-02 10:41:23
4063,defi-prices,2,271975,blockchain-analytics-cg,210,2024-01-02 10:42:06
4064,aggregated-metrics,1,621902,blockchain-analytics-cg,74,2024-01-02 10:42:24
4065,mempool-events,5,545719,blockchain-analytics-cg,468,2024-01-02 10:43:13
4066,defi-prices,7,45863,blockchain-analytics-cg,68,2024-01-02 10:44:02
4067,aggregated-metrics,6,859778,blockchain-analytics-cg,283,2024-01-02 10:44:31
4068,mempool-events,7,790000,blockchain-analytics-cg,239,2024-01-02 10:44:41
4069,aggregated-metrics,1,254907,blockchain-analytics-cg,416,2024-01-02 10:45:37
4070,aggregated-metrics,5,654457,blockchain-analytics-cg,46,2024-01-02 10:46:20
4071,aggregated-metrics,3,903280,blockchain-analytics-cg,69,2024-01-02 10:46:46
4072,alert-high-value,7,149099,blockchain-analytics-cg,86,2024-01-02 10:47:13
4073,mempool-events,5,129473,blockchain-analytics-cg,43,2024-01-02 10:47:31
4074,alert-high-value,1,289747,blockchain-analytics-cg,225,2024-01-02 10:48:14
4075,mempool-events,0,568782,blockchain-analytics-cg,156,2024-01-02 10:48:30
4076,mempool-events,7,375036,blockchain-analytics-cg,32,2024-01-02 10:49:17
4077,mempool-events,0,281574,blockchain-analytics-cg,132,2024-01-02 10:49:59
4078,mempool-events,2,432314,blockchain-analytics-cg,358,2024-01-02 10:50:12
4079,defi-prices,6,745911,blockchain-analytics-cg,483,2024-01-02 10:50:15
4080,defi-prices,5,59287,blockchain-analytics-cg,96,2024-01-02 10:51:15
4081,defi-prices,6,112226,blockchain-analytics-cg,91,2024-01-02 10:52:05
4082,mempool-events,3,13940,blockchain-analytics-cg,19,2024-01-02 10:52:47
4083,mempool-events,0,455925,blockchain-analytics-cg,200,2024-01-02 10:52:59
4084,defi-prices,6,116554,blockchain-analytics-cg,171,2024-01-02 10:53:08
4085,defi-prices,0,116669,blockchain-analytics-cg,334,2024-01-02 10:54:04
4086,defi-prices,4,374255,blockchain-analytics-cg,345,2024-01-02 10:55:00
4087,defi-prices,5,151293,blockchain-analytics-cg,457,2024-01-02 10:55:22
4088,aggregated-metrics,6,281209,blockchain-analytics-cg,335,2024-01-02 10:55:24
4089,defi-prices,1,189704,blockchain-analytics-cg,262,2024-01-02 10:55:28
4090,alert-high-value,4,812765,blockchain-analytics-cg,247,2024-01-02 10:56:08
4091,alert-high-value,5,310474,blockchain-analytics-cg,118,2024-01-02 10:56:43
4092,defi-prices,3,264813,blockchain-analytics-cg,255,2024-01-02 10:57:31
4093,aggregated-metrics,6,723611,blockchain-analytics-cg,234,2024-01-02 10:58:12
4094,aggregated-metrics,4,783330,blockchain-analytics-cg,283,2024-01-02 10:59:09
4095,defi-prices,7,645764,blockchain-analytics-cg,76,2024-01-02 10:59:59
4096,aggregated-metrics,7,537670,blockchain-analytics-cg,269,2024-01-02 11:00:06
4097,alert-high-value,3,808506,blockchain-analytics-cg,347,2024-01-02 11:00:11
4098,alert-high-value,4,153468,blockchain-analytics-cg,334,2024-01-02 11:00:38
4099,mempool-events,7,72598,blockchain-analytics-cg,112,2024-01-02 11:00:41
4100,mempool-events,6,869398,blockchain-analytics-cg,56,2024-01-02 11:01:34
4101,mempool-events,0,672009,blockchain-analytics-cg,198,2024-01-02 11:01:45
4102,aggregated-metrics,1,404601,blockchain-analytics-cg,11,2024-01-02 11:02:31
4103,alert-high-value,3,806616,blockchain-analytics-cg,171,2024-01-02 11:02:47
4104,defi-prices,4,980636,blockchain-analytics-cg,172,2024-01-02 11:03:25
4105,mempool-events,7,651111,blockchain-analytics-cg,24,2024-01-02 11:03:35
4106,defi-prices,1,396732,blockchain-analytics-cg,210,2024-01-02 11:03:57
4107,alert-high-value,1,349091,blockchain-analytics-cg,488,2024-01-02 11:04:15
4108,alert-high-value,4,502817,blockchain-analytics-cg,51,2024-01-02 11:04:41
4109,defi-prices,1,265719,blockchain-analytics-cg,113,2024-01-02 11:04:52
4110,mempool-events,0,533600,blockchain-analytics-cg,297,2024-01-02 11:05:52
4111,defi-prices,6,864936,blockchain-analytics-cg,296,2024-01-02 11:06:03
4112,alert-high-value,5,495673,blockchain-analytics-cg,490,2024-01-02 11:06:14
4113,mempool-events,2,156610,blockchain-analytics-cg,176,2024-01-02 11:06:43
4114,aggregated-metrics,1,493066,blockchain-analytics-cg,157,2024-01-02 11:07:35
4115,defi-prices,5,277311,blockchain-analytics-cg,391,2024-01-02 11:07:43
4116,mempool-events,5,829864,blockchain-analytics-cg,184,2024-01-02 11:08:28
4117,alert-high-value,0,365702,blockchain-analytics-cg,271,2024-01-02 11:08:53
4118,defi-prices,3,991141,blockchain-analytics-cg,355,2024-01-02 11:09:44
4119,mempool-events,7,57697,blockchain-analytics-cg,20,2024-01-02 11:09:56
4120,alert-high-value,2,918110,blockchain-analytics-cg,13,2024-01-02 11:10:41
4121,alert-high-value,4,484131,blockchain-analytics-cg,472,2024-01-02 11:10:52
4122,defi-prices,2,373446,blockchain-analytics-cg,473,2024-01-02 11:11:18
4123,defi-prices,1,883658,blockchain-analytics-cg,151,2024-01-02 11:11:33
4124,aggregated-metrics,7,915351,blockchain-analytics-cg,450,2024-01-02 11:12:25
4125,aggregated-metrics,2,34535,blockchain-analytics-cg,436,2024-01-02 11:12:40
4126,mempool-events,6,827983,blockchain-analytics-cg,412,2024-01-02 11:12:52
4127,defi-prices,7,921650,blockchain-analytics-cg,234,2024-01-02 11:13:01
4128,alert-high-value,1,921698,blockchain-analytics-cg,423,2024-01-02 11:13:50
4129,mempool-events,0,426342,blockchain-analytics-cg,144,2024-01-02 11:14:05
4130,mempool-events,3,984586,blockchain-analytics-cg,478,2024-01-02 11:14:34
4131,alert-high-value,6,126338,blockchain-analytics-cg,158,2024-01-02 11:15:13
4132,mempool-events,3,827742,blockchain-analytics-cg,293,2024-01-02 11:15:32
4133,alert-high-value,2,445217,blockchain-analytics-cg,474,2024-01-02 11:15:53
4134,aggregated-metrics,2,880464,blockchain-analytics-cg,487,2024-01-02 11:16:15
4135,mempool-events,5,160150,blockchain-analytics-cg,90,2024-01-02 11:16:41
4136,mempool-events,0,590023,blockchain-analytics-cg,415,2024-01-02 11:17:04
4137,defi-prices,5,590753,blockchain-analytics-cg,434,2024-01-02 11:17:33
4138,aggregated-metrics,5,604518,blockchain-analytics-cg,26,2024-01-02 11:18:25
4139,alert-high-value,1,242599,blockchain-analytics-cg,241,2024-01-02 11:19:09
4140,mempool-events,1,988754,blockchain-analytics-cg,497,2024-01-02 11:19:31
4141,mempool-events,7,438927,blockchain-analytics-cg,486,2024-01-02 11:20:09
4142,alert-high-value,5,315767,blockchain-analytics-cg,441,2024-01-02 11:20:19
4143,aggregated-metrics,2,817510,blockchain-analytics-cg,214,2024-01-02 11:21:10
4144,defi-prices,4,642952,blockchain-analytics-cg,120,2024-01-02 11:22:04
4145,defi-prices,0,735272,blockchain-analytics-cg,388,2024-01-02 11:22:26
4146,defi-prices,1,959170,blockchain-analytics-cg,23,2024-01-02 11:22:39
4147,aggregated-metrics,6,193906,blockchain-analytics-cg,313,2024-01-02 11:22:51
4148,mempool-events,6,991163,blockchain-analytics-cg,438,2024-01-02 11:23:35
4149,mempool-events,7,104641,blockchain-analytics-cg,470,2024-01-02 11:24:08
4150,alert-high-value,5,409131,blockchain-analytics-cg,112,2024-01-02 11:24:10
4151,aggregated-metrics,4,818933,blockchain-analytics-cg,277,2024-01-02 11:24:59
4152,aggregated-metrics,0,827804,blockchain-analytics-cg,434,2024-01-02 11:25:57
4153,mempool-events,3,828332,blockchain-analytics-cg,375,2024-01-02 11:26:39
4154,aggregated-metrics,5,220691,blockchain-analytics-cg,405,2024-01-02 11:26:46
4155,defi-prices,6,798390,blockchain-analytics-cg,21,2024-01-02 11:26:49
4156,defi-prices,2,284732,blockchain-analytics-cg,256,2024-01-02 11:26:59
4157,defi-prices,5,147973,blockchain-analytics-cg,210,2024-01-02 11:27:52
4158,alert-high-value,7,843927,blockchain-analytics-cg,498,2024-01-02 11:27:59
4159,defi-prices,6,822681,blockchain-analytics-cg,472,2024-01-02 11:28:18
4160,mempool-events,6,486800,blockchain-analytics-cg,499,2024-01-02 11:29:13
4161,defi-prices,2,509766,blockchain-analytics-cg,357,2024-01-02 11:30:06
4162,defi-prices,6,710107,blockchain-analytics-cg,275,2024-01-02 11:30:47
4163,alert-high-value,3,290961,blockchain-analytics-cg,400,2024-01-02 11:31:01
4164,defi-prices,4,234896,blockchain-analytics-cg,230,2024-01-02 11:31:08
4165,mempool-events,5,605794,blockchain-analytics-cg,138,2024-01-02 11:31:52
4166,aggregated-metrics,0,324571,blockchain-analytics-cg,227,2024-01-02 11:32:45
4167,defi-prices,3,820860,blockchain-analytics-cg,89,2024-01-02 11:33:18
4168,mempool-events,4,595594,blockchain-analytics-cg,99,2024-01-02 11:33:42
4169,alert-high-value,6,821814,blockchain-analytics-cg,196,2024-01-02 11:33:51
4170,aggregated-metrics,5,386602,blockchain-analytics-cg,403,2024-01-02 11:34:38
4171,alert-high-value,4,545459,blockchain-analytics-cg,418,2024-01-02 11:34:46
4172,aggregated-metrics,1,924637,blockchain-analytics-cg,106,2024-01-02 11:35:21
4173,mempool-events,2,256307,blockchain-analytics-cg,8,2024-01-02 11:36:01
4174,defi-prices,0,829507,blockchain-analytics-cg,238,2024-01-02 11:36:14
4175,alert-high-value,1,164793,blockchain-analytics-cg,331,2024-01-02 11:36:59
4176,aggregated-metrics,3,485668,blockchain-analytics-cg,125,2024-01-02 11:37:22
4177,defi-prices,3,584511,blockchain-analytics-cg,52,2024-01-02 11:37:58
