window_id,window_start,window_end,token,chain,msg_count,avg_price,min_price,max_price,total_volume_usd,price_change_pct,alert_triggered
1578,2024-01-01 13:08:30,2024-01-01 13:09:00,BNB,arbitrum,11,427.5788,408.8314,430.892,262088396.86,0.2697,0
1579,2024-01-01 13:09:00,2024-01-01 13:09:30,ETH,arbitrum,393,3183.8042,3056.5042,3271.9023,162465776.1,-3.7489,0
1580,2024-01-01 13:09:30,2024-01-01 13:10:00,LINK,polygon,459,18.0335,18.0088,18.9585,45984019.41,0.5819,0
1581,2024-01-01 13:10:00,2024-01-01 13:10:30,USDT,ethereum,461,1.0236,0.9328,1.0277,244224331.08,0.048,0
1582,2024-01-01 13:10:30,2024-01-01 13:11:00,MATIC,optimism,172,0.86,0.8317,0.8795,149693604.89,-0.8266,0
1583,2024-01-01 13:11:00,2024-01-01 13:11:30,ETH,optimism,258,3206.3786,3109.9151,3269.0967,254479661.42,3.3361,0
1584,2024-01-01 13:11:30,2024-01-01 13:12:00,ETH,optimism,201,3151.271,3105.2124,3267.0995,467535929.15,1.6307,0
1585,2024-01-01 13:12:00,2024-01-01 13:12:30,USDT,optimism,482,1.0004,0.945,1.0394,424449810.35,-2.706,0
1586,2024-01-01 13:12:30,2024-01-01 13:13:00,BNB,ethereum,267,429.6131,394.2606,445.794,249003055.56,2.9613,0
1587,2024-01-01 13:13:00,2024-01-01 13:13:30,OP,polygon,88,2.0816,2.0219,2.1983,301698240.5,-0.5136,0
1588,2024-01-01 13:13:30,2024-01-01 13:14:00,MATIC,arbitrum,109,0.8473,0.8354,0.8668,380045579.46,-2.0806,0
1589,2024-01-01 13:14:00,2024-01-01 13:14:30,SOL,optimism,407,179.3797,168.2311,181.2333,220921601.33,4.7289,0
1590,2024-01-01 13:14:30,2024-01-01 13:15:00,USDT,polygon,366,1.0173,0.9362,1.0635,163899794.77,-2.9417,0
1591,2024-01-01 13:15:00,2024-01-01 13:15:30,SOL,polygon,18,171.7866,164.9419,183.3786,20754174.89,1.0669,0
1592,2024-01-01 13:15:30,2024-01-01 13:16:00,USDT,optimism,175,1.0191,0.9782,1.0225,323084622.54,4.9624,0
1593,2024-01-01 13:16:00,2024-01-01 13:16:30,USDC,optimism,150,0.9719,0.9545,1.052,262601844.04,4.5297,0
1594,2024-01-01 13:16:30,2024-01-01 13:17:00,MATIC,optimism,269,0.854,0.8242,0.8995,17632962.89,1.7777,1
1595,2024-01-01 13:17:00,2024-01-01 13:17:30,USDT,ethereum,466,1.0297,0.9409,1.0637,465869198.09,-4.4664,0
1596,2024-01-01 13:17:30,2024-01-01 13:18:00,OP,polygon,261,2.1109,1.9852,2.1743,437111996.45,0.2551,0
1597,2024-01-01 13:18:00,2024-01-01 13:18:30,MATIC,polygon,289,0.8304,0.8255,0.8686,482059707.51,4.1584,0
1598,2024-01-01 13:18:30,2024-01-01 13:19:00,OP,polygon,492,2.1213,2.0659,2.2105,258826518.19,1.4953,1
1599,2024-01-01 13:19:00,2024-01-01 13:19:30,USDC,optimism,38,1.0001,0.9675,1.0676,130187055.97,4.9925,0
1600,2024-01-01 13:19:30,2024-01-01 13:20:00,ETH,ethereum,185,3224.1607,3049.9584,3422.3879,421902206.93,-2.7286,0
1601,2024-01-01 13:20:00,2024-01-01 13:20:30,MATIC,ethereum,473,0.8659,0.8062,0.8881,445894248.03,1.5367,0
1602,2024-01-01 13:20:30,2024-01-01 13:21:00,ARB,optimism,244,1.2246,1.149,1.2207,441619326.63,-4.5925,0
1603,2024-01-01 13:21:00,2024-01-01 13:21:30,MATIC,ethereum,341,0.8564,0.8158,0.9006,460196074.0,0.3647,0
1604,2024-01-01 13:21:30,2024-01-01 13:22:00,ETH,optimism,479,3174.7025,2994.9408,3302.3334,122639344.4,2.4667,0
1605,2024-01-01 13:22:00,2024-01-01 13:22:30,MATIC,ethereum,39,0.8304,0.8042,0.8733,300454605.94,-3.5484,0
1606,2024-01-01 13:22:30,2024-01-01 13:23:00,USDC,polygon,90,1.0258,0.9495,1.0189,159242849.52,2.5975,0
1607,2024-01-01 13:23:00,2024-01-01 13:23:30,ETH,optimism,493,3188.5679,3143.3387,3318.436,320646493.91,4.1696,0
1608,2024-01-01 13:23:30,2024-01-01 13:24:00,OP,ethereum,159,2.1345,1.9688,2.1803,176025566.22,-0.1817,0
1609,2024-01-01 13:24:00,2024-01-01 13:24:30,USDC,optimism,382,0.9727,0.9329,1.034,135849255.14,0.6298,1
1610,2024-01-01 13:24:30,2024-01-01 13:25:00,USDT,polygon,37,1.0135,0.9502,1.014,33169090.25,-0.7953,0
1611,2024-01-01 13:25:00,2024-01-01 13:25:30,ETH,optimism,278,3112.0102,3011.3904,3324.3486,298433097.3,0.2583,0
1612,2024-01-01 13:25:30,2024-01-01 13:26:00,USDC,ethereum,133,1.0265,0.9864,1.0449,118924484.27,1.6966,0
1613,2024-01-01 13:26:00,2024-01-01 13:26:30,USDC,polygon,169,1.0054,0.9686,1.0303,221901677.41,1.4963,0
1614,2024-01-01 13:26:30,2024-01-01 13:27:00,ARB,ethereum,56,1.1952,1.1819,1.2374,316881851.83,-0.8466,0
1615,2024-01-01 13:27:00,2024-01-01 13:27:30,USDT,optimism,412,1.0043,0.9347,1.0584,32459471.11,1.0326,0
1616,2024-01-01 13:27:30,2024-01-01 13:28:00,BTC,ethereum,12,64849.6315,62094.5814,66214.9627,78043005.05,-0.9489,0
1617,2024-01-01 13:28:00,2024-01-01 13:28:30,MATIC,polygon,394,0.8699,0.8091,0.8729,44674746.91,4.2405,1
1618,2024-01-01 13:28:30,2024-01-01 13:29:00,BTC,optimism,440,63863.452,63714.2678,69222.7072,234903801.96,0.423,0
1619,2024-01-01 13:29:00,2024-01-01 13:29:30,ARB,arbitrum,346,1.2356,1.1529,1.2815,95694687.36,2.3469,1
1620,2024-01-01 13:29:30,2024-01-01 13:30:00,OP,optimism,226,2.0782,2.0334,2.2412,278483550.18,0.9727,0
1621,2024-01-01 13:30:00,2024-01-01 13:30:30,USDC,polygon,193,1.0013,0.9697,1.0596,263533815.16,-2.4089,1
1622,2024-01-01 13:30:30,2024-01-01 13:31:00,USDT,optimism,188,0.973,0.9357,1.0572,182395697.5,-4.3906,0
1623,2024-01-01 13:31:00,2024-01-01 13:31:30,USDT,ethereum,108,0.9822,0.9464,1.0342,151134888.68,-1.6975,0
1624,2024-01-01 13:31:30,2024-01-01 13:32:00,ETH,ethereum,305,3132.6418,3114.1253,3327.4455,84080845.09,-3.0455,0
1625,2024-01-01 13:32:00,2024-01-01 13:32:30,USDT,polygon,336,1.0207,0.9415,1.0652,238142904.12,1.3116,0
1626,2024-01-01 13:32:30,2024-01-01 13:33:00,BTC,ethereum,174,64774.5731,64333.3997,68241.2959,357075551.2,4.439,0
1627,2024-01-01 13:33:00,2024-01-01 13:33:30,LINK,ethereum,12,18.915,17.7017,19.1326,220809289.52,-3.6216,0
1628,2024-01-01 13:33:30,2024-01-01 13:34:00,LINK,polygon,224,18.7702,17.756,18.8226,269567847.56,-1.0416,1
1629,2024-01-01 13:34:00,2024-01-01 13:34:30,USDT,optimism,458,0.995,0.9508,1.0422,220934480.0,-4.9042,0
1630,2024-01-01 13:34:30,2024-01-01 13:35:00,MATIC,ethereum,378,0.8277,0.7989,0.8942,326710410.48,-2.4196,1
1631,2024-01-01 13:35:00,2024-01-01 13:35:30,ETH,arbitrum,59,3210.2123,2989.3857,3241.0461,492817503.54,3.9029,0
1632,2024-01-01 13:35:30,2024-01-01 13:36:00,USDC,ethereum,99,1.0176,0.9896,1.0373,493608706.64,2.2878,0
1633,2024-01-01 13:36:00,2024-01-01 13:36:30,USDT,polygon,294,1.0165,0.9542,1.0522,437927544.89,0.5703,1
1634,2024-01-01 13:36:30,2024-01-01 13:37:00,OP,arbitrum,411,2.1376,2.049,2.2341,489694246.77,3.8486,0
1635,2024-01-01 13:37:00,2024-01-01 13:37:30,MATIC,polygon,139,0.8732,0.8322,0.8878,356281300.95,0.5594,0
1636,2024-01-01 13:37:30,2024-01-01 13:38:00,ETH,arbitrum,110,3166.8452,3024.5181,3342.1826,70493001.77,-2.3846,0
1637,2024-01-01 13:38:00,2024-01-01 13:38:30,USDC,ethereum,484,1.0288,0.9369,1.0244,437314572.66,-3.7771,1
1638,2024-01-01 13:38:30,2024-01-01 13:39:00,ARB,optimism,258,1.2107,1.1342,1.2599,63576085.71,0.1862,0
1639,2024-01-01 13:39:00,2024-01-01 13:39:30,LINK,polygon,382,18.0991,17.9088,19.7018,345841230.82,-0.6475,0
1640,2024-01-01 13:39:30,2024-01-01 13:40:00,LINK,optimism,130,18.9133,18.0671,18.8901,166566651.61,4.8114,0
1641,2024-01-01 13:40:00,2024-01-01 13:40:30,MATIC,ethereum,277,0.8488,0.8304,0.8615,338340281.47,4.5306,0
1642,2024-01-01 13:40:30,2024-01-01 13:41:00,BNB,ethereum,314,425.021,402.5676,438.7468,302942928.14,-3.9663,0
1643,2024-01-01 13:41:00,2024-01-01 13:41:30,SOL,arbitrum,143,174.5839,165.809,176.9265,231400715.66,2.3603,0
1644,2024-01-01 13:41:30,2024-01-01 13:42:00,OP,polygon,379,2.0797,1.9688,2.1664,406359362.04,-1.8354,0
1645,2024-01-01 13:42:00,2024-01-01 13:42:30,LINK,polygon,39,19.0312,17.4434,19.5518,223741411.03,2.0415,0
1646,2024-01-01 13:42:30,2024-01-01 13:43:00,BNB,optimism,374,409.7018,415.3959,441.9203,199495608.32,1.6402,0
1647,2024-01-01 13:43:00,2024-01-01 13:43:30,BNB,optimism,489,425.1912,412.7012,431.3585,24544727.7,3.3443,1
1648,2024-01-01 13:43:30,2024-01-01 13:44:00,BTC,ethereum,317,65291.8756,62786.4959,66099.2239,368467679.3,3.4463,0
1649,2024-01-01 13:44:00,2024-01-01 13:44:30,USDC,polygon,299,1.0209,0.9783,1.0177,104237874.74,-1.9233,0
1650,2024-01-01 13:44:30,2024-01-01 13:45:00,USDT,arbitrum,40,0.9917,0.9864,1.0685,65115242.09,1.7098,0
1651,2024-01-01 13:45:00,2024-01-01 13:45:30,MATIC,optimism,46,0.8467,0.8101,0.909,138976112.08,4.6646,0
1652,2024-01-01 13:45:30,2024-01-01 13:46:00,USDC,polygon,205,1.0167,0.9816,1.0357,133834936.61,1.7065,0
1653,2024-01-01 13:46:00,2024-01-01 13:46:30,USDT,polygon,321,1.0207,0.9457,1.0296,115427796.01,-0.9428,1
1654,2024-01-01 13:46:30,2024-01-01 13:47:00,OP,ethereum,332,2.1138,2.0607,2.173,260882.53,3.4963,1
1655,2024-01-01 13:47:00,2024-01-01 13:47:30,SOL,ethereum,466,172.6192,168.514,176.8452,309765766.09,-4.2117,0
1656,2024-01-01 13:47:30,2024-01-01 13:48:00,LINK,ethereum,116,18.8808,17.9147,18.9019,58380427.33,1.735,0
1657,2024-01-01 13:48:00,2024-01-01 13:48:30,USDT,arbitrum,62,1.0261,0.9555,1.0416,193382442.28,-0.6891,0
1658,2024-01-01 13:48:30,2024-01-01 13:49:00,USDC,polygon,162,0.9997,0.9501,1.069,438106612.88,0.6354,0
1659,2024-01-01 13:49:00,2024-01-01 13:49:30,SOL,optimism,191,179.826,170.7994,184.407,360540993.65,2.0944,0
1660,2024-01-01 13:49:30,2024-01-01 13:50:00,USDT,arbitrum,323,1.0008,0.9644,1.0287,464221875.08,0.3868,0
1661,2024-01-01 13:50:00,2024-01-01 13:50:30,BNB,ethereum,119,411.162,413.1035,429.9318,326826379.15,3.622,1
1662,2024-01-01 13:50:30,2024-01-01 13:51:00,ARB,arbitrum,31,1.1887,1.1824,1.2466,3687713.84,3.2607,0
1663,2024-01-01 13:51:00,2024-01-01 13:51:30,ARB,polygon,42,1.1823,1.1748,1.2372,271204886.63,2.5067,0
1664,2024-01-01 13:51:30,2024-01-01 13:52:00,OP,ethereum,302,2.0658,2.0682,2.1673,65516485.88,4.2061,0
1665,2024-01-01 13:52:00,2024-01-01 13:52:30,MATIC,optimism,264,0.8328,0.8289,0.9055,433549689.68,-2.4581,0
1666,2024-01-01 13:52:30,2024-01-01 13:53:00,MATIC,optimism,434,0.8687,0.8119,0.9078,403699963.28,-3.9026,1
1667,2024-01-01 13:53:00,2024-01-01 13:53:30,USDC,polygon,123,0.9736,0.9401,1.0378,97424406.26,4.5114,0
1668,2024-01-01 13:53:30,2024-01-01 13:54:00,BTC,arbitrum,207,65810.4525,62343.7812,66582.1452,38248401.37,0.0146,0
1669,2024-01-01 13:54:00,2024-01-01 13:54:30,LINK,optimism,364,17.9959,17.2152,19.7352,1654910.64,2.1141,1
1670,2024-01-01 13:54:30,2024-01-01 13:55:00,ETH,arbitrum,337,3135.0289,2997.2768,3358.634,237706214.82,1.0291,0
1671,2024-01-01 13:55:00,2024-01-01 13:55:30,BNB,ethereum,243,411.9411,403.5201,425.5094,439375578.12,-1.424,0
1672,2024-01-01 13:55:30,2024-01-01 13:56:00,USDC,optimism,348,1.0082,0.9613,1.0147,261048079.07,-1.2577,0
1673,2024-01-01 13:56:00,2024-01-01 13:56:30,MATIC,polygon,120,0.8525,0.8246,0.8895,17738046.03,4.1523,0
1674,2024-01-01 13:56:30,2024-01-01 13:57:00,SOL,ethereum,454,174.2888,170.7279,180.1175,55804626.37,-0.8463,0
1675,2024-01-01 13:57:00,2024-01-01 13:57:30,MATIC,arbitrum,63,0.8582,0.8005,0.8628,465862617.3,-1.4418,0
1676,2024-01-01 13:57:30,2024-01-01 13:58:00,BNB,arbitrum,215,422.156,394.9332,434.3493,252119481.98,1.9373,0
1677,2024-01-01 13:58:00,2024-01-01 13:58:30,USDT,ethereum,114,0.9975,0.9551,1.0423,101353064.51,0.3379,0
1678,2024-01-01 13:58:30,2024-01-01 13:59:00,ETH,optimism,356,3136.8884,3138.9606,3423.5162,224400906.18,-0.9139,0
1679,2024-01-01 13:59:00,2024-01-01 13:59:30,USDC,polygon,479,0.9911,0.9312,1.0351,446045057.03,-1.3416,0
1680,2024-01-01 13:59:30,2024-01-01 14:00:00,ETH,polygon,388,3120.4742,3149.7355,3319.5919,174392076.52,-2.0849,0
1681,2024-01-01 14:00:00,2024-01-01 14:00:30,USDC,arbitrum,312,1.0264,0.9895,1.0617,222068502.08,3.5514,1
1682,2024-01-01 14:00:30,2024-01-01 14:01:00,USDT,ethereum,315,0.9868,0.9608,1.064,487120108.33,-1.2455,1
1683,2024-01-01 14:01:00,2024-01-01 14:01:30,MATIC,arbitrum,168,0.8517,0.7992,0.8822,171699142.94,2.2908,0
1684,2024-01-01 14:01:30,2024-01-01 14:02:00,MATIC,optimism,77,0.8569,0.812,0.8974,180666369.85,-0.0998,0
1685,2024-01-01 14:02:00,2024-01-01 14:02:30,ARB,ethereum,330,1.1714,1.1664,1.264,269855516.6,2.5261,0
1686,2024-01-01 14:02:30,2024-01-01 14:03:00,SOL,optimism,153,178.5062,166.4596,177.6168,289446823.16,-2.0861,0
1687,2024-01-01 14:03:00,2024-01-01 14:03:30,LINK,optimism,229,18.8412,18.2103,19.1109,59964204.5,3.0063,0
1688,2024-01-01 14:03:30,2024-01-01 14:04:00,BTC,optimism,391,65193.8185,62393.007,66385.5044,171516346.17,0.4271,0
1689,2024-01-01 14:04:00,2024-01-01 14:04:30,ARB,polygon,110,1.2347,1.1749,1.2584,430273998.19,1.7118,0
1690,2024-01-01 14:04:30,2024-01-01 14:05:00,USDT,polygon,491,1.0115,0.9726,1.0369,285207406.27,-1.1879,0
1691,2024-01-01 14:05:00,2024-01-01 14:05:30,LINK,polygon,366,18.6558,17.7397,19.23,146538508.32,-2.4375,1
1692,2024-01-01 14:05:30,2024-01-01 14:06:00,LINK,arbitrum,427,18.7522,18.1276,19.3931,153738330.31,0.3901,0
1693,2024-01-01 14:06:00,2024-01-01 14:06:30,OP,optimism,393,2.0551,2.0599,2.213,30598233.22,-0.6312,0
1694,2024-01-01 14:06:30,2024-01-01 14:07:00,LINK,optimism,72,18.2766,18.0145,19.7586,357068015.14,-2.863,1
1695,2024-01-01 14:07:00,2024-01-01 14:07:30,USDT,arbitrum,404,1.021,0.952,1.0142,20904545.54,-0.6852,1
1696,2024-01-01 14:07:30,2024-01-01 14:08:00,OP,arbitrum,276,2.0694,2.0599,2.2127,341842422.86,1.0142,0
1697,2024-01-01 14:08:00,2024-01-01 14:08:30,LINK,optimism,347,18.3268,17.7272,18.9107,462768159.63,1.8132,0
1698,2024-01-01 14:08:30,2024-01-01 14:09:00,ARB,optimism,414,1.1687,1.1559,1.2733,156996605.2,1.1258,0
1699,2024-01-01 14:09:00,2024-01-01 14:09:30,OP,ethereum,127,2.0659,2.0504,2.2086,409563057.21,-2.8146,0
1700,2024-01-01 14:09:30,2024-01-01 14:10:00,BNB,ethereum,482,417.9486,401.5853,430.0881,343297857.42,-0.1551,0
1701,2024-01-01 14:10:00,2024-01-01 14:10:30,ETH,optimism,183,3284.8566,3025.7967,3331.1439,340137142.47,-0.9426,0
1702,2024-01-01 14:10:30,2024-01-01 14:11:00,OP,arbitrum,489,2.0923,1.9774,2.1438,17369283.48,-1.1406,0
1703,2024-01-01 14:11:00,2024-01-01 14:11:30,OP,polygon,464,2.117,2.0422,2.2153,213597859.71,4.1802,0
1704,2024-01-01 14:11:30,2024-01-01 14:12:00,ETH,polygon,391,3106.4877,3153.8492,3282.319,474500339.7,-0.9037,0
1705,2024-01-01 14:12:00,2024-01-01 14:12:30,ARB,optimism,454,1.2197,1.144,1.271,240082741.92,-3.6094,0
1706,2024-01-01 14:12:30,2024-01-01 14:13:00,SOL,optimism,67,170.1297,164.6123,184.5689,495833891.74,-0.0753,0
1707,2024-01-01 14:13:00,2024-01-01 14:13:30,MATIC,ethereum,216,0.8546,0.8068,0.8948,325488401.75,-4.0111,0
1708,2024-01-01 14:13:30,2024-01-01 14:14:00,ARB,arbitrum,311,1.1873,1.1573,1.2493,104481980.71,-0.9411,1
1709,2024-01-01 14:14:00,2024-01-01 14:14:30,SOL,arbitrum,211,178.4547,163.2947,180.0308,88888863.34,2.5206,0
1710,2024-01-01 14:14:30,2024-01-01 14:15:00,BNB,ethereum,147,424.661,413.9202,443.2495,475696733.85,-4.5071,0
1711,2024-01-01 14:15:00,2024-01-01 14:15:30,USDC,ethereum,391,0.9725,0.9597,1.0136,249652019.67,-3.4989,0
1712,2024-01-01 14:15:30,2024-01-01 14:16:00,USDT,arbitrum,262,1.0299,0.9417,1.0543,429064345.23,-0.1179,1
1713,2024-01-01 14:16:00,2024-01-01 14:16:30,ETH,arbitrum,111,3144.0654,3138.9821,3318.6854,461132167.75,-2.7364,0
1714,2024-01-01 14:16:30,2024-01-01 14:17:00,OP,optimism,276,2.131,2.0783,2.1626,483343569.16,2.1871,0
1715,2024-01-01 14:17:00,2024-01-01 14:17:30,ARB,optimism,466,1.1839,1.1429,1.28,8495732.05,1.6592,0
1716,2024-01-01 14:17:30,2024-01-01 14:18:00,USDC,ethereum,396,1.0164,0.9324,1.0588,370920804.2,-0.8893,0
1717,2024-01-01 14:18:00,2024-01-01 14:18:30,OP,arbitrum,383,2.0742,2.0664,2.2332,271693629.69,-0.9151,0
1718,2024-01-01 14:18:30,2024-01-01 14:19:00,MATIC,optimism,480,0.8653,0.8086,0.9018,6678490.35,-2.319,0
1719,2024-01-01 14:19:00,2024-01-01 14:19:30,USDC,polygon,81,1.0254,0.9321,1.0105,239445824.18,-2.702,0
1720,2024-01-01 14:19:30,2024-01-01 14:20:00,USDT,arbitrum,459,1.0052,0.9882,1.0158,240468505.75,1.7809,1
1721,2024-01-01 14:20:00,2024-01-01 14:20:30,MATIC,polygon,416,0.8619,0.8007,0.8822,437507188.33,-2.9157,0
1722,2024-01-01 14:20:30,2024-01-01 14:21:00,ETH,polygon,166,3248.3761,3011.2727,3423.1144,326667577.21,-4.4971,0
1723,2024-01-01 14:21:00,2024-01-01 14:21:30,SOL,arbitrum,428,173.9452,171.3853,182.7495,225515288.16,-1.9755,0
1724,2024-01-01 14:21:30,2024-01-01 14:22:00,BTC,optimism,328,65954.1024,61937.0622,68560.6687,424107885.58,0.4848,0
1725,2024-01-01 14:22:00,2024-01-01 14:22:30,BTC,ethereum,240,65220.6065,62420.0632,68667.459,476243553.5,0.6134,0
1726,2024-01-01 14:22:30,2024-01-01 14:23:00,BTC,polygon,317,63691.2846,63878.351,67955.5127,53367058.72,-1.4334,0
1727,2024-01-01 14:23:00,2024-01-01 14:23:30,OP,arbitrum,62,2.1321,2.0584,2.1971,487156501.41,-2.7822,1
1728,2024-01-01 14:23:30,2024-01-01 14:24:00,LINK,arbitrum,381,18.9546,17.2795,18.9289,72651066.55,-0.3941,0
1729,2024-01-01 14:24:00,2024-01-01 14:24:30,LINK,ethereum,283,18.9442,17.917,19.2119,147109280.15,-4.525,0
1730,2024-01-01 14:24:30,2024-01-01 14:25:00,ARB,ethereum,446,1.1825,1.1175,1.2449,255383477.41,1.0966,0
1731,2024-01-01 14:25:00,2024-01-01 14:25:30,ARB,polygon,497,1.183,1.1662,1.2359,474058232.16,-4.0914,0
1732,2024-01-01 14:25:30,2024-01-01 14:26:00,SOL,arbitrum,180,172.6218,172.2463,185.3356,53582121.58,-4.0321,0
1733,2024-01-01 14:26:00,2024-01-01 14:26:30,ARB,polygon,325,1.2025,1.1233,1.2461,11205893.04,4.4435,0
1734,2024-01-01 14:26:30,2024-01-01 14:27:00,USDT,ethereum,472,0.983,0.9881,1.0405,451864434.96,3.6716,0
1735,2024-01-01 14:27:00,2024-01-01 14:27:30,ETH,arbitrum,249,3260.5238,3025.9208,3273.7333,287125780.88,4.5118,1
1736,2024-01-01 14:27:30,2024-01-01 14:28:00,USDT,arbitrum,62,1.0277,0.9305,1.016,8019893.79,2.0354,0
1737,2024-01-01 14:28:00,2024-01-01 14:28:30,USDC,arbitrum,269,1.0263,0.9367,1.0281,72238880.56,4.8975,0
1738,2024-01-01 14:28:30,2024-01-01 14:29:00,USDT,polygon,262,1.0203,0.9749,1.0181,206407215.98,-3.9474,0
1739,2024-01-01 14:29:00,2024-01-01 14:29:30,SOL,arbitrum,371,179.0107,170.2027,177.3511,93794652.66,-1.3069,0
1740,2024-01-01 14:29:30,2024-01-01 14:30:00,USDT,optimism,37,0.9789,0.9331,1.0259,436425062.13,1.921,1
1741,2024-01-01 14:30:00,2024-01-01 14:30:30,OP,optimism,449,2.1409,1.9571,2.1318,210849505.56,3.5619,0
1742,2024-01-01 14:30:30,2024-01-01 14:31:00,USDC,arbitrum,299,0.9826,0.9656,1.0581,237556691.5,-0.4001,0
1743,2024-01-01 14:31:00,2024-01-01 14:31:30,ARB,optimism,330,1.1917,1.1534,1.2214,8894828.9,-4.3528,0
1744,2024-01-01 14:31:30,2024-01-01 14:32:00,USDT,polygon,335,1.0064,0.9376,1.0246,332092691.36,2.7766,0
1745,2024-01-01 14:32:00,2024-01-01 14:32:30,BTC,arbitrum,160,64559.2546,63072.6215,66442.7846,381695034.13,-0.1582,1
1746,2024-01-01 14:32:30,2024-01-01 14:33:00,BNB,optimism,192,415.4095,414.389,431.8682,193598909.92,-3.6702,0
1747,2024-01-01 14:33:00,2024-01-01 14:33:30,SOL,polygon,283,172.6913,164.2834,181.7623,418306033.66,-2.876,0
1748,2024-01-01 14:33:30,2024-01-01 14:34:00,ARB,polygon,192,1.1993,1.1347,1.24,38632665.21,3.1307,0
1749,2024-01-01 14:34:00,2024-01-01 14:34:30,ARB,polygon,345,1.1761,1.152,1.223,53838911.47,-0.1589,0
1750,2024-01-01 14:34:30,2024-01-01 14:35:00,SOL,polygon,482,178.9933,169.7331,180.085,487161591.61,1.4393,1
1751,2024-01-01 14:35:00,2024-01-01 14:35:30,ETH,polygon,262,3154.8595,3109.8957,3300.9407,163849684.09,4.5188,0
1752,2024-01-01 14:35:30,2024-01-01 14:36:00,MATIC,optimism,437,0.8295,0.8064,0.8988,237833113.25,3.8759,0
1753,2024-01-01 14:36:00,2024-01-01 14:36:30,MATIC,optimism,494,0.8631,0.8034,0.9078,203363344.46,2.3452,0
1754,2024-01-01 14:36:30,2024-01-01 14:37:00,ARB,arbitrum,81,1.1951,1.1764,1.27,148911586.26,-0.9328,0
1755,2024-01-01 14:37:00,2024-01-01 14:37:30,LINK,optimism,427,18.5768,18.0599,19.5109,261671154.33,-4.2387,1
1756,2024-01-01 14:37:30,2024-01-01 14:38:00,USDT,polygon,431,1.0071,0.9716,1.0167,489264356.55,-2.8341,0
1757,2024-01-01 14:38:00,2024-01-01 14:38:30,BNB,polygon,289,411.906,405.6965,428.5602,249070655.56,4.2706,0
1758,2024-01-01 14:38:30,2024-01-01 14:39:00,USDT,ethereum,209,0.9792,0.9756,1.0587,22859255.44,-0.4248,0
1759,2024-01-01 14:39:00,2024-01-01 14:39:30,USDC,arbitrum,151,0.9909,0.9774,1.0283,446047446.81,-2.1796,0
1760,2024-01-01 14:39:30,2024-01-01 14:40:00,USDT,optimism,48,1.0021,0.9411,1.0687,140096450.68,0.7603,0
1761,2024-01-01 14:40:00,2024-01-01 14:40:30,BNB,polygon,136,428.7873,413.2009,430.4338,89308465.59,3.1182,1
1762,2024-01-01 14:40:30,2024-01-01 14:41:00,USDT,polygon,215,1.0188,0.955,1.0449,462036085.56,-4.6466,1
1763,2024-01-01 14:41:00,2024-01-01 14:41:30,LINK,ethereum,305,18.1466,17.9913,19.5461,253530382.85,0.3899,0
1764,2024-01-01 14:41:30,2024-01-01 14:42:00,USDT,polygon,339,1.0109,0.9346,1.018,402314705.75,-0.8978,0
1765,2024-01-01 14:42:00,2024-01-01 14:42:30,SOL,ethereum,276,170.4832,163.8135,185.4182,128163882.76,-4.4379,0
1766,2024-01-01 14:42:30,2024-01-01 14:43:00,USDT,optimism,469,1.0251,0.9821,1.0479,222008787.67,-1.5295,0
1767,2024-01-01 14:43:00,2024-01-01 14:43:30,USDT,polygon,351,0.9962,0.9888,1.0271,373076440.94,-3.8928,0
1768,2024-01-01 14:43:30,2024-01-01 14:44:00,BTC,polygon,239,64517.188,61623.0905,67524.7994,96330355.33,-0.467,0
1769,2024-01-01 14:44:00,2024-01-01 14:44:30,BTC,arbitrum,349,66091.7939,64189.5668,67285.3092,9089330.17,2.1673,0
1770,2024-01-01 14:44:30,2024-01-01 14:45:00,USDC,polygon,437,0.977,0.9335,1.0244,425043013.49,-3.9601,0
1771,2024-01-01 14:45:00,2024-01-01 14:45:30,BTC,polygon,43,66753.3588,61194.1938,67848.7828,137507833.86,-0.2708,0
1772,2024-01-01 14:45:30,2024-01-01 14:46:00,ARB,optimism,295,1.2334,1.1317,1.2643,134251215.64,-0.2429,0
1773,2024-01-01 14:46:00,2024-01-01 14:46:30,ARB,arbitrum,238,1.1962,1.1279,1.274,15126580.23,2.7475,0
1774,2024-01-01 14:46:30,2024-01-01 14:47:00,ARB,arbitrum,227,1.2214,1.1267,1.2332,100620335.32,4.8653,0
1775,2024-01-01 14:47:00,2024-01-01 14:47:30,LINK,polygon,322,18.9278,17.8962,19.7298,336208618.63,0.5973,1
1776,2024-01-01 14:47:30,2024-01-01 14:48:00,LINK,polygon,414,18.7662,17.4516,19.1728,15021734.54,3.3403,0
1777,2024-01-01 14:48:00,2024-01-01 14:48:30,BTC,optimism,387,63364.0834,62225.6073,67653.0306,476698993.84,-4.474,1
1778,2024-01-01 14:48:30,2024-01-01 14:49:00,USDT,polygon,19,1.0132,0.9777,1.0656,175206318.41,3.6805,0
1779,2024-01-01 14:49:00,2024-01-01 14:49:30,USDT,polygon,243,0.9717,0.9516,1.0666,474943904.41,-1.9141,0
1780,2024-01-01 14:49:30,2024-01-01 14:50:00,SOL,arbitrum,284,176.5492,164.4248,178.3214,63506778.7,-4.4413,0
1781,2024-01-01 14:50:00,2024-01-01 14:50:30,BNB,polygon,468,427.8303,403.3064,442.5763,158699392.12,-1.9484,0
